"{205, 205, 205}",0
"{203, 203, 203, 203}",0
"{158, 158, 30, 30}",0
"{81, 81, 81, 81}",0
"{23, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1}",0
"{244, 226, 244, 244, 244, 244, 244, 244}",0
"{155, 155}",0
"{128, 232, 232, 104, 105, 233, 233, 105, 104, 104, 105, 233, 233, 105, 104}",1
"{62, 86, 86, 86, 86, 86, 86, 86, 86}",0
"{105, 1, 0, 0, 1, 129, 129, 1, 0, 0, 1, 129, 129}",0
"{129, 129, 129, 1, 1, 129, 1, 1}",0
"{27, 27, 27, 155, 27, 27, 155}",0
"{176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176}",0
"{117, 117, 117, 29, 11, 11, 29, 117, 117, 29, 11, 11, 29}",0
"{246, 158, 158, 158}",0
"{190, 214, 192, 192, 193, 193}",0
"{191, 169, 169, 169}",0
"{1, 1, 1, 0, 0, 1, 129, 129, 1, 0, 0, 1, 129, 129}",0
"{217, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177}",0
"{153, 153, 153, 153, 153, 153, 153}",0
"{176, 176, 176, 176, 176, 176}",0
"{122, 108, 108}",0
"{222, 222, 94, 94}",0
"{98, 98, 98, 98, 98, 98, 98, 98}",0
"{84, 66, 84, 84, 66, 84}",0
"{183, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161}",0
"{214, 214, 192, 192, 192, 192, 192, 192}",0
"{78, 78, 78}",0
"{231, 231, 143, 143, 231, 143, 143}",0
"{58, 58, 82, 82, 58, 82, 82, 58, 82, 82, 58, 82, 82, 58, 82, 82, 58, 82, 82}",1
"{163, 181, 221, 181, 181, 221, 181, 181, 221, 181, 181, 221, 181, 181, 221, 181, 181, 221, 181}",1
"{51, 51, 179, 51, 51, 179, 51}",0
"{169, 169, 41, 41, 169, 41, 41}",0
"{179, 219, 219, 219, 219, 219, 219}",0
"{84, 84, 84, 84, 84, 84}",0
"{153, 153, 153, 153, 153, 153, 153}",0
"{229, 243, 243, 243, 243, 243, 243}",0
"{100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100}",0
"{232, 232, 232, 104, 104}",0
"{168, 192, 214, 214, 214, 214, 214, 214}",0
"{128, 128, 128, 128, 128, 128}",0
"{187, 187, 187, 187, 187, 187, 187}",0
"{57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57}",0
"{28, 28, 28, 28, 28, 28, 28}",0
"{146, 146}",0
"{218, 218, 218}",0
"{108, 108}",0
"{86, 64, 64}",0
"{185, 175, 199, 199, 199, 199, 199}",0
"{114, 114}",0
"{64, 64, 64, 64, 65, 65, 64, 65, 65}",0
"{186, 186, 210, 210, 186, 210, 210, 186, 210, 210, 186, 210, 210, 186, 210, 210, 186, 210, 210}",1
"{208, 209, 81, 80, 80, 81, 209, 209, 81, 80, 80, 81, 209}",0
"{237, 237, 237, 237, 237, 237, 237}",0
"{64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64}",0
"{13, 13, 12, 13, 13, 12}",0
"{18, 18, 18, 18}",0
"{148, 149, 149}",0
"{88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88}",0
"{147, 251, 251, 251, 251, 251, 251}",0
"{25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25}",0
"{5, 5, 5, 5, 5}",0
"{179, 179, 179, 179, 179, 179, 179}",0
"{35, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53}",0
"{122, 122, 18, 18, 18, 18, 18, 18}",0
"{146, 146, 146, 146, 146, 146}",0
"{86, 86, 64, 64, 64, 64, 64, 64}",0
"{147, 147}",0
"{233, 233, 233, 233, 233, 233, 233, 233, 233, 233, 233, 233, 233, 233}",0
"{213, 213, 213, 213, 213, 213, 213, 213, 213, 213, 213, 213}",0
"{53, 53, 93, 53, 53, 93, 53, 53, 93, 53, 53, 93, 53, 53, 93, 53, 53, 93}",1
"{70, 70, 70}",0
"{115, 115, 27, 27, 115, 27, 27, 115, 27, 27, 115, 27, 27, 115, 27, 27, 115, 27, 27}",1
"{58, 82, 82, 58, 82, 82, 58, 82, 82, 58, 82, 82, 58, 82, 82, 58, 82, 82}",1
"{15, 25, 25, 25, 25, 25, 25}",0
"{46, 46, 47, 175, 175, 47, 46, 46, 47, 175, 175, 47, 46}",0
"{212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212}",0
"{165, 165, 37, 36, 36, 37, 165, 165, 37, 36, 36, 37, 165}",0
"{154, 154, 154, 154, 154, 154, 154, 154, 154, 154, 154, 154}",0
"{43, 61, 61, 61, 61, 61, 61}",0
"{84, 66, 66, 66, 66, 66, 66}",0
"{170, 170, 170, 170, 170, 170}",0
"{138, 138, 138, 138, 138, 138, 138}",0
"{248, 248}",0
"{56, 56, 46, 46, 46, 46, 46, 46}",0
"{155, 243, 243, 155, 141, 141, 155, 243, 243, 155, 141, 141}",0
"{87, 87, 87, 87, 87}",0
"{100, 114, 114, 114, 114, 114, 114}",0
"{41, 63, 191, 63, 63, 191, 63}",0
"{210, 210, 210, 82, 83, 211, 211, 83, 82, 82, 83, 211, 211, 83, 82}",1
"{204, 204, 204, 204}",0
"{158, 136, 137, 9, 9, 137, 9, 9}",0
"{207, 207, 207}",0
"{11, 11, 11, 11, 11}",0
"{232, 104, 105, 233, 233, 105, 104, 104, 105, 233, 233, 105, 104}",0
"{210, 196, 210, 210, 196, 210, 210, 196, 210, 210, 196, 210, 210, 196, 210, 210, 196, 210}",1
"{131, 131, 131, 131, 131, 131, 131}",0
"{137, 137, 137, 9, 9, 137, 9, 9}",0
"{207, 207, 207, 207, 207, 207}",0
"{3, 3, 2, 3, 3, 2, 3}",0
"{185, 185, 57, 57, 185, 57, 57}",0
"{212, 212, 212, 188, 212, 212, 188}",0
"{62, 62, 86, 86, 86, 87, 87, 86, 87, 87}",0
"{148, 252, 252, 252, 252, 252, 252}",0
"{19, 123, 251, 123, 123, 251, 123}",0
"{2, 2, 20, 20, 20}",0
"{104, 104, 104, 104, 104, 104, 104, 104}",0
"{201, 201, 201, 73, 73, 201, 73, 73}",0
"{212, 212, 212, 84, 85, 213, 213, 85, 84, 84, 85, 213, 213, 85, 84}",1
"{108, 108, 108, 108, 108, 108, 108}",0
"{59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59}",0
"{187, 187, 187, 187, 187, 187, 187, 187, 187, 187, 187, 187, 187}",0
"{75, 75, 74, 75, 75, 74, 75}",0
"{94, 94}",0
"{32, 32, 32, 32}",0
"{252, 252, 252}",0
"{85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85}",0
"{50, 50, 50, 50}",0
"{86, 62, 86, 86, 86, 86, 86, 86, 86, 86}",0
"{211, 211, 211}",0
"{162, 202, 202}",0
"{177, 177, 177, 177, 177, 177, 177}",0
"{75, 93, 93}",0
"{79, 89, 89, 89, 89, 89, 89}",0
"{72, 72, 73, 201, 201, 73, 72, 72, 73, 201, 201, 73, 72}",0
"{93, 93, 221, 93, 93, 221, 93}",0
"{153, 153, 153}",0
"{91, 77, 91, 91}",0
"{193, 193, 193, 193}",0
"{222, 222, 223, 95, 94, 94, 95, 223, 223, 95, 94, 94, 95, 223}",0
"{146, 146, 146, 146}",0
"{238, 134, 134, 135, 7, 6, 6, 7, 135, 135, 7, 6, 6, 7, 135}",1
"{55, 33, 33, 33, 33}",0
"{235, 235, 235, 235, 235, 235, 235}",0
"{251, 147, 147, 147, 147, 147, 147, 147}",0
"{119, 119, 119, 119, 119, 119, 119, 119, 119, 119, 119, 119, 119}",0
"{199, 209, 199, 199, 209, 199, 199, 209, 199, 199, 209, 199, 199, 209, 199, 199, 209, 199}",1
"{101, 115, 27, 13, 13, 27, 115, 115, 27, 13, 13, 27, 115}",0
"{85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85}",0
"{167, 207, 207, 207}",0
"{177, 177, 177, 177, 177, 177, 177}",0
"{204, 204}",0
"{199, 199, 199, 199, 199}",0
"{91, 91}",0
"{180, 180, 220, 180, 180, 220, 180, 180, 220, 180, 180, 220, 180, 180, 220, 180, 180, 220}",1
"{136, 136, 136, 137, 137}",0
"{254, 254, 255, 127, 126, 126, 127, 255, 255, 127, 126, 126, 127, 255}",0
"{137, 137, 9, 8, 8, 9, 137, 137, 9, 8, 8, 9, 137}",0
"{181, 53, 52, 52, 53, 181, 181, 53, 52, 52, 53, 181}",0
"{43, 43, 43, 43, 43, 43, 43, 43}",0
"{161, 161, 161}",0
"{6, 6, 6}",0
"{45, 45, 69, 83, 59, 59, 83, 69, 69, 83, 59, 59, 83, 69}",0
"{22, 22, 22, 23, 151, 151, 23, 22, 22, 23, 151, 151, 23}",0
"{200, 200, 200, 200, 200, 200}",0
"{227, 245, 157, 157, 245, 157, 157, 245, 157, 157, 245, 157, 157, 245, 157, 157, 245, 157, 157}",1
"{138, 138, 138, 138, 138, 138, 138}",0
"{51, 91, 51, 51, 91, 51}",0
"{196, 196}",0
"{177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177}",0
"{173, 187, 211, 211, 187, 211, 211, 187, 211, 211, 187, 211, 211, 187, 211, 211, 187, 211, 211}",1
"{101, 101, 101, 101, 101}",0
"{24, 112, 24, 24, 24, 24, 24, 24}",0
"{95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95}",0
"{167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167}",0
"{182, 182, 182}",0
"{83, 69, 83, 83, 69, 83, 83, 69, 83, 83, 69, 83, 83, 69, 83, 83, 69, 83}",1
"{43, 171, 43, 43, 171, 43}",0
"{187, 187, 187, 187, 187, 187, 187}",0
"{20, 20, 20, 20}",0
"{177, 177, 177, 177, 177, 177, 177}",0
"{94, 72, 73, 201, 201, 73, 72, 72, 73, 201, 201, 73, 72}",0
"{79, 89, 79, 79, 79, 79, 79, 79}",0
"{18, 18, 18, 19, 19, 18, 19, 19}",0
"{199, 199, 199, 199}",0
"{203, 163, 163, 163, 163, 163, 163}",0
"{239, 239, 239, 239}",0
"{110, 110, 110, 110, 111, 239, 239, 111, 110, 110, 111, 239, 239, 111}",0
"{27, 115, 115, 27, 13, 13, 27, 115, 115, 27, 13, 13}",0
"{40, 40, 40, 40, 40, 40}",0
"{198, 208, 208, 208, 208, 208, 208}",0
"{150, 150}",0
"{109, 123, 123, 251, 251, 123, 122, 122, 123, 251, 251, 123, 122, 122}",0
"{160, 160, 32, 33, 161, 161, 33, 32, 32, 33, 161, 161, 33, 32}",0
"{77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77}",0
"{165, 179, 179, 165, 179, 179}",0
"{250, 250, 250}",0
"{15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15}",0
"{104, 104, 105, 105, 104, 105, 105}",0
"{74, 74}",0
"{116, 28, 10, 10, 28, 116, 116, 28, 10, 10, 28, 116}",0
"{154, 154, 154, 154, 154, 154, 154, 154, 154, 154, 154, 154, 154, 154}",0
"{35, 35, 53, 53, 35, 53, 53, 35, 53, 53, 35, 53, 53, 35, 53, 53, 35, 53, 53}",1
"{104, 104, 104, 104, 104, 104, 104}",0
"{38, 38, 38, 38, 38, 38, 38}",0
"{62, 62, 190, 62, 62}",0
"{48, 48, 38, 38, 48, 38, 38, 48, 38, 38, 48, 38, 38, 48, 38, 38, 48, 38, 38}",1
"{22, 22, 22, 23, 23, 22, 23, 23}",0
"{65, 64, 64}",0
"{125, 125, 253, 253, 125, 124, 124, 125, 253, 253, 125, 124, 124}",0
"{116, 116, 116, 116, 116}",0
"{241, 153, 143, 143, 153, 143, 143}",0
"{20, 2, 2, 2, 2, 2, 2}",0
"{21, 3, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21}",1
"{31, 31, 31, 30, 31, 31, 30}",0
"{4, 18, 18, 19, 19, 18, 19, 19}",0
"{201, 161, 161, 161, 161, 33, 32, 32, 33, 161, 161, 33, 32, 32, 33}",1
"{54, 54, 54, 54, 54, 54, 54, 54}",0
"{28, 28, 28, 28}",0
"{179, 165, 179, 179, 165, 179}",0
"{136, 158, 158, 30, 31, 159, 159, 31, 30, 30, 31, 159, 159, 31, 30}",1
"{30, 30, 30}",0
"{217, 177, 177, 177, 177, 177, 177}",0
"{62, 62, 62, 62, 62, 62, 62, 62}",0
"{235, 235}",0
"{115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115, 115}",0
"{230, 240, 240, 240, 240, 240, 240, 240, 240, 240, 240, 240, 240}",0
"{247, 247, 247, 247, 247, 247, 247, 247, 247, 247, 247, 247, 247}",0
"{13, 13, 13}",0
"{174, 175, 47, 47, 175, 47, 47}",0
"{90, 90, 91, 91, 90, 91, 91}",0
"{10, 10, 10, 10, 10, 10, 10}",0
"{168, 168, 168, 168, 168, 168, 168}",0
"{55, 55, 55, 183, 55, 55, 183, 55}",0
"{212, 212, 188, 212, 212, 188}",0
"{50, 50, 50, 51, 179, 179, 51, 50, 50, 51, 179, 179, 51}",0
"{47, 47, 71, 71, 47, 71, 71, 47, 71, 71, 47, 71, 71, 47, 71, 71, 47, 71, 71}",1
"{214, 214, 214, 86, 86}",0
"{8, 8, 8}",0
"{119, 119, 118, 119, 119, 118}",0
"{156, 244, 244, 244, 244, 244, 244}",0
"{255, 254, 255, 255}",0
"{199, 199, 199, 199, 199}",0
"{223, 223, 223, 223}",0
"{123, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19}",0
"{181, 221, 181, 181, 221, 181, 181, 221, 181, 181, 221, 181, 181, 221, 181, 181, 221, 181}",1
"{104, 104, 104, 105, 105, 104, 105, 105}",0
"{51, 51, 51, 51}",0
"{210, 186, 186, 186, 186, 186, 186}",0
"{133, 133, 133, 133, 133, 133, 133, 133}",0
"{23, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127}",0
"{220, 220, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180}",1
"{119, 119, 119, 118, 119, 119, 118}",0
"{190, 190, 190, 62, 62}",0
"{208, 208, 208, 208, 208, 208}",0
"{6, 110, 110, 110, 110, 110, 110, 110}",0
"{41, 41, 41, 41, 41}",0
"{8, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30}",0
"{146, 146, 146, 146, 146, 146}",0
"{84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84}",0
"{88, 88, 88, 88, 88, 88, 88}",0
"{84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84}",0
"{53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53}",0
"{219, 219, 219}",0
"{156, 156, 138, 156, 156, 138, 156, 156, 138, 156, 156, 138, 156, 156, 138, 156, 156, 138}",1
"{81, 81, 81, 81, 209, 81, 81, 209}",0
"{150, 150, 150, 22, 23, 151, 151, 23, 22, 22, 23, 151, 151, 23, 22}",1
"{227, 227, 227, 227, 227, 227, 227, 227, 227, 227, 227, 227, 227}",0
"{214, 214, 214, 214}",0
"{175, 175}",0
"{134, 144, 134, 134, 134, 134, 134, 134, 134}",0
"{23, 23, 23, 23}",0
"{105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105}",0
"{113, 113, 113, 113, 113, 113, 113}",0
"{17, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121}",0
"{149, 131, 131, 131, 131, 131, 131}",0
"{142, 230, 230, 230, 230, 230, 230}",0
"{75, 75, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35}",0
"{225, 225, 225, 225}",0
"{110, 120, 120, 120, 120, 120, 120}",0
"{203, 221, 221}",0
"{27, 27, 115, 27, 27, 115, 27, 27, 115, 27, 27, 115, 27, 27, 115, 27, 27, 115}",1
"{7, 7, 111, 111, 111, 111}",0
"{217, 217, 217, 217, 217, 217, 217}",0
"{167, 167, 167}",0
"{69, 69, 83, 59, 59, 83, 69, 69, 83, 59, 59, 83}",0
"{129, 129, 129, 1, 1, 129, 1, 1}",0
"{21, 21, 21, 21, 21, 21}",0
"{148, 148}",0
"{10, 10, 10, 10, 10, 10, 10}",0
"{82, 68, 68}",0
"{84, 84, 85, 85, 84, 85, 85}",0
"{34, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52}",0
"{101, 101, 101}",0
"{206, 206}",0
"{225, 225}",0
"{203, 203, 203, 203, 203, 203}",0
"{249, 239, 239, 239, 239, 239, 239, 239}",0
"{103, 103, 103, 103}",0
"{114, 114}",0
"{205, 205}",0
"{78, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88}",0
"{160, 160, 161, 33, 33, 161, 33, 33}",0
"{212, 188, 188, 188, 188, 188, 188, 188}",0
"{7, 7, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111}",0
"{50, 50, 50}",0
"{229, 229, 229, 229, 229, 229, 229}",0
"{14, 142, 14, 14}",0
"{187, 173, 173, 173, 173}",0
"{103, 103, 15, 15, 103, 15, 15}",0
"{65, 65, 64, 65, 65, 64, 65}",0
"{195, 195, 67, 67, 195, 67, 67}",0
"{14, 14, 14, 14, 14, 14, 14}",0
"{175, 175, 199, 209, 209, 199, 175, 175, 199, 209, 209, 199}",0
"{241, 241, 153, 153, 153, 153, 153, 153}",0
"{99, 117, 29, 29, 117, 29, 29, 117, 29, 29, 117, 29, 29, 117, 29, 29, 117, 29, 29}",1
"{243, 243, 155, 141, 141, 155, 243, 243, 155, 141, 141, 155}",0
"{129, 129, 129, 129, 1, 0, 0, 1, 129, 129, 1, 0, 0, 1}",0
"{148, 148, 148}",0
"{202, 202, 202, 202, 202, 202}",0
"{164, 204, 204, 204, 204}",0
"{53, 53, 53, 53}",0
"{85, 61, 85, 85, 61, 85}",0
"{111, 111, 111, 111, 111, 110, 111, 111, 110}",0
"{175, 175, 199, 199, 175, 199, 199, 175, 199, 199, 175, 199, 199, 175, 199, 199, 175, 199, 199}",1
"{131, 149, 253, 253}",0
"{117, 117, 117, 117, 117, 117, 117}",0
"{136, 136, 136}",0
"{213, 213, 195, 213, 213, 195}",0
"{186, 186, 186, 186, 186, 186, 186}",0
"{156, 156, 156, 156, 156, 156}",0
"{253, 253, 253, 125, 125, 253, 125, 125}",0
"{136, 136, 136, 137, 9, 9, 137, 9, 9}",0
"{66, 66, 66, 66, 66, 66, 66}",0
"{150, 150, 150}",0
"{32, 72, 32, 32, 32, 32, 32, 32, 32}",0
"{12, 13, 141, 13, 13, 141, 13}",0
"{120, 16, 16}",0
"{216, 176, 176, 176, 176, 176, 176}",0
"{202, 74, 74}",0
"{181, 181, 181, 181, 181, 181, 181, 181, 181, 181, 181, 181, 181}",0
"{122, 18, 18, 19, 19, 18, 19, 19}",0
"{62, 40, 41, 169, 169, 41, 40, 40, 41, 169, 169, 41, 40}",0
"{93, 221, 221}",0
"{155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155}",0
"{90, 90}",0
"{127, 127, 127, 127, 127}",0
"{105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105}",0
"{169, 169, 169, 169, 169, 169, 169}",0
"{126, 126, 254, 254, 126, 127, 255, 255, 127, 126, 126, 127, 255, 255, 127, 126}",1
"{222, 182, 182, 54, 54}",0
"{209, 209, 209, 81, 80, 80, 81, 209, 209, 81, 80, 80, 81, 209}",0
"{91, 51, 37, 51, 51, 37, 51}",0
"{121, 121, 121, 121, 121}",0
"{29, 29, 29, 157, 29, 29, 157}",0
"{239, 135, 135, 135, 135, 135, 135, 135}",0
"{228, 242, 242, 242, 242, 242, 242, 242}",0
"{179, 179, 179, 179}",0
"{202, 202, 202, 202, 202}",0
"{138, 138, 156, 244, 244, 156, 138, 138, 156, 244, 244, 156}",0
"{73, 72, 73, 73, 72, 73}",0
"{252, 234, 234, 234, 234, 234, 234, 234, 234, 234, 234, 234, 234}",0
"{135, 145, 145, 145, 145, 145, 145}",0
"{75, 75, 75, 74, 74}",0
"{30, 30, 31, 31, 30, 31, 31}",0
"{160, 160, 160, 160, 160, 160, 160}",0
"{101, 115, 115, 115, 115, 115, 115}",0
"{193, 193, 193}",0
"{58, 59, 59, 58, 59, 59}",0
"{205, 165, 165, 165, 165, 165, 165}",0
"{99, 99, 227, 99, 99, 227, 99}",0
"{157, 157, 157, 157}",0
"{157, 157, 157, 157, 157}",0
"{29, 29, 11, 29, 29, 11, 29, 29, 11, 29, 29, 11, 29, 29, 11, 29, 29, 11}",1
"{222, 222}",0
"{72, 72}",0
"{91, 51, 51, 51, 51}",0
"{123, 19, 19, 19, 18, 19, 19, 18}",0
"{71, 71, 71, 71, 71}",0
"{9, 31, 31, 31, 31}",0
"{143, 143, 143, 15, 15, 143, 15, 15}",0
"{221, 221, 181, 181, 221, 181, 181, 221, 181, 181, 221, 181, 181, 221, 181, 181, 221, 181, 181}",1
"{166, 176, 176, 176, 176, 176, 176}",0
"{243, 243, 155, 155, 243, 155, 155, 243, 155, 155, 243, 155, 155, 243, 155, 155, 243, 155, 155}",1
"{210, 186, 210, 210, 186, 210, 210, 186, 210, 210, 186, 210, 210, 186, 210, 210, 186, 210}",1
"{2, 2, 3, 131, 131, 3, 2, 2, 3, 131, 131, 3, 2}",0
"{29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29}",0
"{137, 137, 159, 159, 159, 159, 159, 159}",0
"{14, 14, 14}",0
"{72, 72, 72, 73, 201, 201, 73, 72, 72, 73, 201, 201, 73, 72}",0
"{231, 241, 231, 231, 231, 231, 231, 231}",0
"{155, 155}",0
"{200, 200}",0
"{139, 138, 138}",0
"{34, 34, 34, 34, 34, 34}",0
"{213, 189, 189, 189, 189, 189, 189}",0
"{146, 146, 146, 147, 147}",0
"{228, 242, 242, 242, 242, 242, 242}",0
"{111, 111, 239, 111, 111, 239, 111}",0
"{22, 22, 22, 22}",0
"{99, 99, 99, 99}",0
"{40, 40, 40, 40, 40, 40}",0
"{0, 0, 1, 1, 0, 1, 1}",0
"{186, 172, 172}",0
"{236, 236, 108, 109, 109, 108, 109, 109}",0
"{98, 116, 116, 116, 116, 116, 116}",0
"{45, 45, 45}",0
"{78, 78, 78}",0
"{52, 52, 52, 52, 52}",0
"{120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120, 120}",0
"{112, 112, 112, 112, 112, 112}",0
"{117, 117, 117, 117, 117, 117, 117}",0
"{217, 207, 207}",0
"{253, 253, 253}",0
"{126, 126, 126, 127, 127, 126, 127, 127}",0
"{207, 207, 207, 207, 79, 79, 207, 79, 79}",0
"{138, 156, 156, 138, 156, 156, 138, 156, 156, 138, 156, 156, 138, 156, 156, 138, 156, 156}",1
"{65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65}",0
"{175, 175, 175, 175, 175, 175}",0
"{146, 132, 146, 146, 146, 146, 146, 146, 146}",0
"{87, 65, 64, 65, 65, 64, 65}",0
"{139, 139, 139, 139, 139, 139, 139}",0
"{105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105}",0
"{7, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111}",0
"{55, 55, 55, 183, 183, 55, 54, 54, 55, 183, 183, 55, 54, 54}",0
"{217, 216, 217, 217}",0
"{34, 34, 34, 34, 34, 34, 34}",0
"{118, 118, 118, 118, 118, 118}",0
"{201, 201, 201, 201}",0
"{161, 183, 183}",0
"{140, 140}",0
"{76, 76, 76}",0
"{227, 227}",0
"{0, 104, 104, 104, 104, 104, 104, 104}",0
"{232, 128, 128, 128, 128, 128, 128}",0
"{40, 40, 41, 169, 41, 41, 169, 41}",0
"{232, 254, 126, 126}",0
"{53, 53, 53, 53}",0
"{100, 12, 12, 12}",0
"{98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98}",0
"{119, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97}",0
"{200, 222, 222}",0
"{12, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26}",0
"{71, 71, 71, 71, 71}",0
"{205, 205, 205, 77, 77, 205, 77, 77}",0
"{167, 167, 167}",0
"{129, 129, 128, 129, 129}",0
"{89, 49, 49, 49, 49, 49, 49}",0
"{216, 216, 216, 216, 217, 217}",0
"{51, 51, 37, 51, 51, 37}",0
"{233, 233, 233, 233, 233, 233, 233, 233}",0
"{243, 243, 243, 243, 243, 243}",0
"{34, 74, 74, 74}",0
"{123, 123, 123, 123}",0
"{100, 114, 114, 114, 114, 114, 114, 114}",0
"{93, 93}",0
"{232, 232, 232, 104, 105, 233, 233, 105, 104, 104, 105, 233, 233, 105, 104}",1
"{131, 131, 131, 3, 3, 131, 3, 3}",0
"{171, 171, 171, 171}",0
"{189, 171, 189, 189, 189, 189, 189, 189}",0
"{214, 192, 192}",0
"{41, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63}",0
"{155, 155, 27, 27, 155, 27, 27}",0
"{186, 210, 210, 210, 210, 210, 210, 210, 210, 210, 210, 210, 210}",0
