Organism rule,IC,mu,t_abs,Num states visted,Num rules visited
30,2,0.5,5,5,5
30,13,0.5,7,6,8
30,8,0.5,7,5,8
30,11,0.5,3,4,4
30,14,0.5,5,6,6
30,2,0.5,9,9,10
30,15,0.5,1,1,2
30,4,0.5,3,3,4
30,4,0.5,5,6,6
30,7,0.5,1,2,2
30,5,0.5,3,3,4
30,10,0.5,2,3,3
30,15,0.5,1,1,2
30,11,0.5,2,3,3
30,7,0.5,8,7,8
30,10,0.5,1,2,2
30,15,0.5,1,2,2
30,8,0.5,4,5,5
30,7,0.5,4,4,5
30,12,0.5,8,5,9
30,15,0.5,1,2,2
30,14,0.5,7,6,8
30,13,0.5,7,6,8
30,11,0.5,4,3,5
30,10,0.5,5,3,6
30,8,0.5,3,3,4
30,6,0.5,1,2,2
30,10,0.5,4,3,4
30,11,0.5,2,3,3
30,11,0.5,2,3,3
30,7,0.5,1,2,2
30,8,0.5,8,5,9
30,2,0.5,2,3,3
30,3,0.5,3,4,4
30,10,0.5,1,2,2
30,9,0.5,1,2,2
30,14,0.5,2,2,3
30,8,0.5,9,7,9
30,6,0.5,2,3,3
30,14,0.5,2,3,3
30,8,0.5,6,7,7
30,10,0.5,1,2,2
30,4,0.5,3,3,4
30,4,0.5,1,2,2
30,8,0.5,6,7,7
30,3,0.5,2,3,3
30,7,0.5,5,4,6
30,13,0.5,3,4,4
30,9,0.5,1,2,2
30,9,0.5,2,2,3
30,2,0.5,10,9,11
30,4,0.5,6,5,7
30,7,0.5,1,2,2
30,12,0.5,4,4,5
30,3,0.5,2,3,3
30,0,0.5,1,1,2
30,8,0.5,2,3,3
30,2,0.5,7,6,7
30,3,0.5,6,4,6
30,14,0.5,1,2,2
30,3,0.5,3,4,4
30,0,0.5,1,2,2
30,14,0.5,2,3,3
30,5,0.5,1,2,2
30,5,0.5,1,2,2
30,0,0.5,1,2,2
30,9,0.5,9,7,10
30,15,0.5,1,2,2
30,15,0.5,1,1,2
30,4,0.5,2,3,3
30,11,0.5,2,3,3
30,7,0.5,2,3,3
30,0,0.5,1,2,2
30,11,0.5,1,2,2
30,7,0.5,5,6,6
30,14,0.5,3,4,4
30,9,0.5,3,4,4
30,1,0.5,4,3,5
30,13,0.5,14,9,15
30,10,0.5,1,2,2
30,15,0.5,1,1,2
30,15,0.5,1,1,2
30,8,0.5,8,8,9
30,3,0.5,10,7,11
30,1,0.5,4,5,5
30,3,0.5,2,3,3
30,3,0.5,1,2,2
30,11,0.5,2,3,3
30,15,0.5,1,2,2
30,14,0.5,10,8,11
30,8,0.5,4,5,5
30,2,0.5,11,7,12
30,3,0.5,9,7,10
30,13,0.5,8,8,9
30,2,0.5,1,2,2
30,15,0.5,1,2,2
30,8,0.5,3,4,4
30,1,0.5,3,4,4
30,12,0.5,7,5,8
30,12,0.5,7,7,7
30,12,0.5,5,5,6
30,15,0.5,1,1,2
30,8,0.5,11,6,12
30,14,0.5,8,8,9
30,5,0.5,1,2,2
30,11,0.5,3,4,4
30,12,0.5,1,2,2
30,10,0.5,1,2,2
30,9,0.5,2,3,3
30,9,0.5,5,6,6
30,13,0.5,3,4,4
30,15,0.5,1,1,2
30,13,0.5,5,4,6
30,8,0.5,3,3,4
30,3,0.5,10,8,11
30,3,0.5,8,5,9
30,3,0.5,1,2,2
30,2,0.5,7,7,8
30,4,0.5,6,5,7
30,7,0.5,3,4,4
30,8,0.5,2,3,3
30,12,0.5,1,2,2
30,11,0.5,9,5,10
30,10,0.5,2,2,3
30,7,0.5,6,6,7
30,1,0.5,6,5,7
30,7,0.5,5,6,6
30,8,0.5,6,6,7
30,9,0.5,4,4,5
30,0,0.5,1,1,2
30,13,0.5,3,4,4
30,7,0.5,2,3,3
30,15,0.5,1,2,2
30,1,0.5,2,3,3
30,9,0.5,16,11,17
30,0,0.5,1,1,2
30,14,0.5,1,2,2
30,13,0.5,5,5,6
30,5,0.5,1,2,2
30,0,0.5,1,2,2
30,2,0.5,3,2,4
30,12,0.5,5,6,6
30,14,0.5,7,5,7
30,15,0.5,1,1,2
30,14,0.5,2,3,3
30,9,0.5,7,7,7
30,14,0.5,7,5,7
30,14,0.5,5,5,6
30,7,0.5,2,3,3
30,1,0.5,18,10,18
30,6,0.5,7,5,8
30,6,0.5,1,2,2
30,12,0.5,2,3,3
30,10,0.5,5,3,5
30,12,0.5,1,2,2
30,15,0.5,1,2,2
30,10,0.5,2,3,3
30,15,0.5,1,1,2
30,4,0.5,3,4,4
30,9,0.5,3,4,4
30,5,0.5,2,2,3
30,7,0.5,3,4,4
30,14,0.5,4,4,5
30,9,0.5,1,2,2
30,6,0.5,5,6,6
30,8,0.5,16,6,16
30,9,0.5,4,3,5
30,2,0.5,4,5,5
30,13,0.5,3,4,4
30,15,0.5,1,2,2
30,12,0.5,4,5,5
30,7,0.5,2,3,3
30,0,0.5,1,1,2
30,11,0.5,6,5,7
30,4,0.5,2,3,3
30,4,0.5,2,3,3
30,8,0.5,5,5,6
30,4,0.5,6,7,7
30,15,0.5,1,1,2
30,0,0.5,1,1,2
30,2,0.5,2,3,3
30,3,0.5,2,3,3
30,10,0.5,1,2,2
30,3,0.5,2,3,3
30,14,0.5,6,5,7
30,6,0.5,8,5,9
30,5,0.5,1,2,2
30,1,0.5,9,9,10
30,3,0.5,1,2,2
30,9,0.5,3,4,4
30,8,0.5,1,2,2
30,12,0.5,1,2,2
30,12,0.5,1,2,2
30,1,0.5,5,5,6
30,10,0.5,1,2,2
30,2,0.5,1,2,2
30,12,0.5,2,3,3
30,14,0.5,4,5,5
30,6,0.5,8,5,9
30,6,0.5,9,7,10
30,3,0.5,6,5,7
30,8,0.5,8,6,8
30,0,0.5,1,1,2
30,0,0.5,1,1,2
30,14,0.5,1,2,2
30,6,0.5,4,4,5
30,6,0.5,5,5,6
30,12,0.5,7,6,8
30,3,0.5,5,6,6
30,3,0.5,5,6,6
30,8,0.5,1,2,2
30,9,0.5,3,4,4
30,11,0.5,6,6,7
30,4,0.5,6,6,7
30,8,0.5,1,2,2
30,5,0.5,4,3,5
30,8,0.5,4,5,5
30,5,0.5,2,2,3
30,5,0.5,2,3,3
30,14,0.5,20,12,21
30,0,0.5,1,2,2
30,15,0.5,1,2,2
30,11,0.5,6,7,7
30,15,0.5,1,2,2
30,11,0.5,1,2,2
30,7,0.5,6,5,7
30,9,0.5,5,6,6
30,0,0.5,1,1,2
30,2,0.5,2,3,3
30,8,0.5,2,2,3
30,5,0.5,3,3,4
30,0,0.5,1,1,2
30,3,0.5,4,4,5
30,6,0.5,6,4,7
30,9,0.5,4,5,5
30,9,0.5,3,4,4
30,13,0.5,3,4,4
30,4,0.5,5,4,6
30,8,0.5,1,2,2
30,12,0.5,1,2,2
30,0,0.5,1,1,2
30,3,0.5,4,4,4
30,5,0.5,1,2,2
30,5,0.5,1,2,2
30,6,0.5,1,2,2
30,11,0.5,4,4,5
30,10,0.5,1,2,2
30,3,0.5,2,3,3
30,7,0.5,1,2,2
30,3,0.5,7,5,8
30,6,0.5,2,3,3
30,12,0.5,6,6,6
30,4,0.5,3,3,4
30,3,0.5,3,4,4
30,8,0.5,4,5,5
30,3,0.5,8,8,8
30,9,0.5,1,2,2
30,8,0.5,1,2,2
30,14,0.5,5,5,6
30,10,0.5,2,2,3
30,11,0.5,4,5,5
30,5,0.5,1,2,2
30,12,0.5,8,8,9
30,1,0.5,4,5,5
30,6,0.5,4,5,5
30,12,0.5,3,4,3
30,3,0.5,1,2,2
30,13,0.5,6,6,7
30,13,0.5,10,4,10
30,2,0.5,8,8,9
30,1,0.5,4,5,5
30,5,0.5,2,3,3
30,2,0.5,16,9,16
30,13,0.5,4,4,5
30,6,0.5,5,5,6
30,7,0.5,6,7,7
30,4,0.5,1,2,2
30,6,0.5,3,4,4
30,6,0.5,5,6,6
30,3,0.5,2,3,3
30,12,0.5,6,6,7
30,10,0.5,3,3,4
30,7,0.5,9,6,10
30,11,0.5,3,3,4
30,7,0.5,3,4,4
30,5,0.5,2,2,3
30,10,0.5,1,2,2
30,12,0.5,7,6,8
30,3,0.5,6,7,7
30,13,0.5,11,9,11
30,2,0.5,2,3,3
30,0,0.5,1,1,2
30,2,0.5,1,2,2
30,4,0.5,6,5,7
30,13,0.5,6,5,7
30,12,0.5,5,5,6
30,8,0.5,3,4,4
30,15,0.5,1,2,2
30,11,0.5,4,3,5
30,6,0.5,1,2,2
30,10,0.5,1,2,2
30,8,0.5,3,4,4
30,5,0.5,5,3,6
30,11,0.5,3,3,4
30,1,0.5,3,4,4
30,3,0.5,8,6,9
30,1,0.5,1,2,2
30,14,0.5,5,6,6
30,13,0.5,2,3,3
30,12,0.5,9,6,10
30,0,0.5,1,1,2
30,5,0.5,4,3,5
30,15,0.5,1,2,2
30,11,0.5,6,6,7
30,6,0.5,5,4,6
30,6,0.5,4,4,5
30,3,0.5,4,5,5
30,10,0.5,2,2,3
30,9,0.5,4,4,5
30,6,0.5,4,5,5
30,3,0.5,1,2,2
30,12,0.5,8,8,9
30,6,0.5,6,5,7
30,14,0.5,12,9,13
30,8,0.5,1,2,2
30,0,0.5,1,1,2
30,0,0.5,1,2,2
30,2,0.5,8,6,9
30,10,0.5,1,2,2
30,4,0.5,1,2,2
30,7,0.5,6,6,7
30,0,0.5,1,2,2
30,14,0.5,4,5,5
30,11,0.5,5,6,6
30,6,0.5,10,8,11
30,10,0.5,1,2,2
30,9,0.5,6,5,7
30,12,0.5,4,5,5
30,6,0.5,7,4,7
30,5,0.5,1,2,2
30,13,0.5,12,9,13
30,14,0.5,7,6,8
30,10,0.5,1,2,2
30,12,0.5,11,8,11
30,10,0.5,4,3,5
30,4,0.5,4,5,5
30,14,0.5,9,7,10
30,2,0.5,3,4,4
30,8,0.5,6,4,7
30,2,0.5,4,4,5
30,2,0.5,5,5,6
30,7,0.5,8,9,8
30,13,0.5,8,9,9
30,7,0.5,3,3,4
30,0,0.5,1,1,2
30,8,0.5,8,7,9
30,12,0.5,5,6,5
30,0,0.5,1,1,2
30,6,0.5,5,5,6
30,4,0.5,5,6,6
30,1,0.5,4,5,5
30,2,0.5,4,5,5
30,6,0.5,6,7,7
30,4,0.5,5,5,6
30,7,0.5,4,4,5
30,2,0.5,2,3,3
30,5,0.5,1,2,2
30,3,0.5,4,5,5
30,6,0.5,2,3,3
30,9,0.5,3,4,4
30,12,0.5,4,4,5
30,6,0.5,3,4,4
30,7,0.5,6,6,7
30,5,0.5,1,2,2
30,13,0.5,8,7,8
30,15,0.5,1,1,2
30,2,0.5,7,6,8
30,5,0.5,1,2,2
30,6,0.5,9,9,10
30,8,0.5,23,13,23
30,8,0.5,4,4,5
30,4,0.5,5,5,6
30,14,0.5,3,3,4
30,9,0.5,3,4,4
30,7,0.5,11,9,12
30,2,0.5,3,4,4
30,14,0.5,6,7,7
30,15,0.5,1,2,2
30,8,0.5,23,15,22
30,11,0.5,4,4,5
30,2,0.5,5,5,6
30,7,0.5,1,2,2
30,5,0.5,1,2,2
30,8,0.5,1,2,2
30,8,0.5,5,5,6
30,1,0.5,4,3,5
30,7,0.5,5,5,6
30,10,0.5,3,3,4
30,1,0.5,10,11,11
30,10,0.5,2,2,3
30,5,0.5,2,2,3
30,8,0.5,2,3,3
30,7,0.5,1,2,2
30,2,0.5,4,4,5
30,4,0.5,2,3,3
30,13,0.5,2,3,3
30,5,0.5,2,3,3
30,3,0.5,3,3,4
30,7,0.5,8,6,9
30,1,0.5,10,8,11
30,3,0.5,4,5,5
30,5,0.5,1,2,2
30,9,0.5,5,6,6
30,7,0.5,7,7,8
30,8,0.5,4,4,5
30,2,0.5,9,7,10
30,3,0.5,5,6,6
30,6,0.5,2,3,3
30,9,0.5,13,8,14
30,10,0.5,1,2,2
30,7,0.5,3,4,4
30,10,0.5,2,2,3
30,10,0.5,1,2,2
30,13,0.5,10,10,10
30,0,0.5,1,1,2
30,8,0.5,5,5,6
30,11,0.5,8,8,9
30,15,0.5,1,2,2
30,13,0.5,1,2,2
30,3,0.5,1,2,2
30,6,0.5,3,4,4
30,7,0.5,3,4,4
30,2,0.5,2,3,3
30,6,0.5,2,3,3
30,7,0.5,4,4,5
30,9,0.5,2,3,3
30,0,0.5,1,2,2
30,3,0.5,1,2,2
30,0,0.5,1,1,2
30,13,0.5,7,6,8
30,15,0.5,1,2,2
30,15,0.5,1,1,2
30,9,0.5,5,5,6
30,13,0.5,4,5,5
30,8,0.5,9,7,10
30,0,0.5,1,1,2
30,4,0.5,4,5,5
30,3,0.5,9,7,9
30,10,0.5,1,2,2
30,10,0.5,6,3,7
30,14,0.5,3,3,4
30,9,0.5,2,3,3
30,8,0.5,1,2,2
30,7,0.5,1,2,2
30,9,0.5,2,3,3
30,1,0.5,4,4,5
30,12,0.5,2,3,3
30,4,0.5,4,5,5
30,12,0.5,12,9,12
30,5,0.5,2,2,3
30,6,0.5,3,4,4
30,2,0.5,13,9,13
30,3,0.5,6,7,7
30,3,0.5,7,7,8
30,8,0.5,6,7,7
30,7,0.5,8,7,9
30,14,0.5,5,6,6
30,14,0.5,12,8,13
30,11,0.5,5,4,6
30,0,0.5,1,2,2
30,1,0.5,1,2,2
30,13,0.5,5,5,6
30,3,0.5,10,8,11
30,6,0.5,7,4,8
30,11,0.5,2,3,3
30,5,0.5,2,2,3
30,14,0.5,7,7,8
30,4,0.5,12,8,13
30,5,0.5,2,3,3
30,10,0.5,1,2,2
30,6,0.5,8,7,8
30,13,0.5,2,3,3
30,12,0.5,3,4,4
30,4,0.5,1,2,2
30,5,0.5,1,2,2
30,7,0.5,3,4,4
30,0,0.5,1,1,2
30,8,0.5,2,2,3
30,3,0.5,2,3,3
30,7,0.5,3,4,4
30,7,0.5,3,4,4
30,12,0.5,22,12,23
30,0,0.5,1,1,2
30,10,0.5,1,2,2
30,14,0.5,5,5,6
30,4,0.5,3,4,4
30,12,0.5,2,3,3
30,4,0.5,2,3,3
30,4,0.5,4,5,5
30,1,0.5,13,9,13
30,2,0.5,2,3,3
30,15,0.5,1,1,2
30,5,0.5,10,3,11
30,10,0.5,2,3,3
30,5,0.5,3,3,4
30,15,0.5,1,1,2
30,7,0.5,6,6,7
30,10,0.5,2,2,3
30,5,0.5,1,2,2
30,12,0.5,22,11,23
30,1,0.5,5,5,5
30,14,0.5,4,5,5
30,4,0.5,3,3,4
30,6,0.5,4,5,5
30,8,0.5,3,4,4
30,15,0.5,1,2,2
30,12,0.5,3,4,4
30,4,0.5,6,7,7
30,1,0.5,7,5,8
30,7,0.5,4,5,5
30,3,0.5,4,5,5
30,11,0.5,4,5,5
30,4,0.5,2,3,3
30,14,0.5,9,9,10
30,0,0.5,1,2,2
30,9,0.5,6,7,7
30,10,0.5,2,3,3
30,8,0.5,2,3,3
30,6,0.5,12,11,13
30,13,0.5,19,12,20
30,11,0.5,4,3,5
30,9,0.5,4,3,5
30,2,0.5,7,5,8
30,0,0.5,1,1,2
30,14,0.5,10,8,11
30,10,0.5,3,3,4
30,0,0.5,1,2,2
30,7,0.5,3,4,4
30,1,0.5,4,5,5
30,9,0.5,6,6,7
30,3,0.5,6,5,7
30,8,0.5,4,5,5
30,13,0.5,1,2,2
30,11,0.5,4,5,5
30,11,0.5,1,2,2
30,13,0.5,1,2,2
30,3,0.5,1,2,2
30,14,0.5,8,6,8
30,8,0.5,8,8,9
30,2,0.5,11,6,12
30,5,0.5,1,2,2
30,6,0.5,3,3,4
30,14,0.5,7,6,8
30,6,0.5,9,8,10
30,9,0.5,6,6,7
30,14,0.5,6,6,7
30,11,0.5,4,5,5
30,8,0.5,2,3,3
30,6,0.5,7,6,8
30,8,0.5,4,4,5
30,14,0.5,2,3,3
30,11,0.5,3,4,4
30,0,0.5,1,2,2
30,1,0.5,4,3,5
30,13,0.5,4,5,5
30,12,0.5,5,4,6
30,12,0.5,3,3,4
30,9,0.5,3,3,4
30,5,0.5,1,2,2
30,14,0.5,4,5,5
30,6,0.5,3,4,4
30,9,0.5,2,3,3
30,7,0.5,8,8,9
30,8,0.5,4,4,5
30,8,0.5,4,5,5
30,12,0.5,2,3,3
30,15,0.5,1,1,2
30,13,0.5,10,9,11
30,2,0.5,3,4,4
30,0,0.5,1,1,2
30,1,0.5,4,5,5
30,8,0.5,4,3,5
30,10,0.5,3,3,4
30,1,0.5,3,4,4
30,0,0.5,1,2,2
30,10,0.5,5,3,5
30,7,0.5,6,6,7
30,4,0.5,1,2,2
30,14,0.5,4,4,5
30,2,0.5,7,6,8
30,10,0.5,2,3,3
30,15,0.5,1,2,2
30,2,0.5,4,5,5
30,10,0.5,1,2,2
30,12,0.5,6,7,7
30,12,0.5,3,4,4
45,9,0.5,5,6,6
45,8,0.5,3,4,4
45,14,0.5,6,7,7
45,13,0.5,9,7,10
45,6,0.5,1,2,2
45,10,0.5,4,3,5
45,2,0.5,4,4,5
45,15,0.5,1,1,2
45,8,0.5,14,10,15
45,0,0.5,1,2,2
45,2,0.5,7,7,7
45,13,0.5,30,14,30
45,8,0.5,2,3,3
45,14,0.5,4,4,5
45,9,0.5,2,3,3
45,1,0.5,3,4,4
45,6,0.5,3,4,4
45,9,0.5,2,3,3
45,6,0.5,5,5,6
45,4,0.5,10,8,10
45,9,0.5,1,2,2
45,5,0.5,1,2,2
45,2,0.5,10,8,11
45,5,0.5,1,2,2
45,12,0.5,4,4,5
45,15,0.5,1,2,2
45,7,0.5,1,2,2
45,12,0.5,5,4,6
45,15,0.5,1,1,2
45,2,0.5,5,4,6
45,1,0.5,1,2,2
45,7,0.5,10,8,10
45,3,0.5,7,6,8
45,9,0.5,10,8,11
45,0,0.5,1,2,2
45,3,0.5,4,5,5
45,14,0.5,3,4,4
45,1,0.5,4,5,5
45,10,0.5,1,2,2
45,5,0.5,2,3,3
45,10,0.5,1,2,2
45,1,0.5,5,6,6
45,14,0.5,9,9,10
45,7,0.5,8,7,9
45,8,0.5,4,5,5
45,0,0.5,1,2,2
45,9,0.5,11,9,12
45,11,0.5,3,4,4
45,12,0.5,3,3,4
45,6,0.5,6,6,7
45,13,0.5,3,4,4
45,10,0.5,1,2,2
45,5,0.5,1,2,2
45,7,0.5,3,4,4
45,10,0.5,1,2,2
45,2,0.5,2,3,3
45,12,0.5,8,8,9
45,15,0.5,1,2,2
45,8,0.5,15,11,15
45,4,0.5,2,3,3
45,7,0.5,6,7,7
45,13,0.5,2,3,3
45,13,0.5,3,3,4
45,0,0.5,1,2,2
45,5,0.5,1,2,2
45,14,0.5,1,2,2
45,6,0.5,1,2,2
45,0,0.5,1,2,2
45,13,0.5,7,6,8
45,0,0.5,1,1,2
45,7,0.5,2,3,3
45,14,0.5,1,2,2
45,13,0.5,4,4,5
45,13,0.5,5,5,6
45,13,0.5,4,4,5
45,0,0.5,1,1,2
45,10,0.5,3,2,4
45,2,0.5,4,5,5
45,13,0.5,6,6,7
45,8,0.5,8,7,9
45,4,0.5,2,3,3
45,14,0.5,7,7,8
45,14,0.5,3,3,4
45,0,0.5,1,1,2
45,7,0.5,9,7,10
45,9,0.5,4,5,5
45,13,0.5,8,7,9
45,2,0.5,1,2,2
45,2,0.5,9,8,10
45,13,0.5,15,10,16
45,5,0.5,1,2,2
45,15,0.5,1,1,2
45,14,0.5,7,7,8
45,11,0.5,1,2,2
45,13,0.5,4,4,5
45,3,0.5,3,4,4
45,8,0.5,2,3,3
45,14,0.5,3,4,4
45,7,0.5,3,4,4
45,4,0.5,2,3,3
45,13,0.5,2,3,3
45,0,0.5,1,1,2
45,6,0.5,6,6,7
45,4,0.5,6,6,7
45,5,0.5,3,3,3
45,5,0.5,4,3,5
45,15,0.5,1,2,2
45,1,0.5,15,12,16
45,0,0.5,1,1,2
45,0,0.5,1,1,2
45,5,0.5,2,2,3
45,7,0.5,2,3,3
45,13,0.5,1,2,2
45,10,0.5,2,3,3
45,6,0.5,1,2,2
45,1,0.5,6,4,6
45,13,0.5,1,2,2
45,14,0.5,10,7,10
45,2,0.5,2,3,3
45,5,0.5,1,2,2
45,7,0.5,1,2,2
45,4,0.5,2,3,3
45,1,0.5,8,7,9
45,14,0.5,1,2,2
45,9,0.5,1,2,2
45,9,0.5,7,7,8
45,15,0.5,1,2,2
45,5,0.5,6,3,7
45,10,0.5,3,3,4
45,10,0.5,1,2,2
45,8,0.5,3,4,4
45,6,0.5,1,2,2
45,2,0.5,3,4,4
45,15,0.5,1,2,2
45,8,0.5,11,11,12
45,3,0.5,3,3,4
45,6,0.5,1,2,2
45,11,0.5,3,4,4
45,10,0.5,3,3,4
45,13,0.5,3,3,4
45,4,0.5,7,6,8
45,6,0.5,4,5,5
45,4,0.5,4,4,5
45,3,0.5,5,4,6
45,13,0.5,10,7,11
45,13,0.5,1,2,2
45,14,0.5,2,3,3
45,0,0.5,1,1,2
45,13,0.5,2,3,3
45,10,0.5,1,2,2
45,1,0.5,3,4,4
45,7,0.5,6,6,7
45,7,0.5,3,4,4
45,2,0.5,13,7,13
45,5,0.5,2,2,3
45,9,0.5,9,8,10
45,11,0.5,7,7,8
45,15,0.5,1,1,2
45,7,0.5,3,4,4
45,9,0.5,1,2,2
45,1,0.5,5,4,6
45,14,0.5,6,6,7
45,2,0.5,11,7,12
45,13,0.5,8,7,9
45,1,0.5,1,2,2
45,5,0.5,5,3,5
45,14,0.5,3,4,4
45,11,0.5,9,6,10
45,11,0.5,9,10,10
45,0,0.5,1,2,2
45,3,0.5,3,4,4
45,15,0.5,1,2,2
45,13,0.5,4,4,5
45,12,0.5,7,6,7
45,13,0.5,1,2,2
45,14,0.5,1,2,2
45,1,0.5,2,3,3
45,8,0.5,2,3,3
45,7,0.5,3,3,4
45,1,0.5,3,4,4
45,3,0.5,5,5,6
45,15,0.5,1,2,2
45,8,0.5,10,10,11
45,9,0.5,2,3,3
45,14,0.5,7,8,8
45,12,0.5,5,6,6
45,0,0.5,1,2,2
45,1,0.5,7,5,8
45,3,0.5,1,2,2
45,1,0.5,8,6,9
45,7,0.5,1,2,2
45,0,0.5,1,2,2
45,8,0.5,1,2,2
45,14,0.5,2,3,3
45,5,0.5,2,3,3
45,10,0.5,1,2,2
45,8,0.5,5,5,6
45,12,0.5,8,8,9
45,5,0.5,1,2,2
45,13,0.5,4,4,5
45,3,0.5,1,2,2
45,1,0.5,7,7,8
45,5,0.5,1,2,2
45,12,0.5,3,4,4
45,8,0.5,5,5,6
45,13,0.5,8,7,8
45,12,0.5,4,5,5
45,7,0.5,5,6,6
45,1,0.5,1,2,2
45,6,0.5,3,4,4
45,4,0.5,25,13,26
45,1,0.5,4,5,5
45,11,0.5,5,5,6
45,9,0.5,5,5,6
45,4,0.5,10,8,10
45,7,0.5,9,6,10
45,10,0.5,1,2,2
45,4,0.5,2,3,3
45,5,0.5,1,2,2
45,10,0.5,1,2,2
45,12,0.5,2,3,3
45,8,0.5,3,4,4
45,12,0.5,5,6,6
45,12,0.5,2,3,3
45,14,0.5,9,8,10
45,5,0.5,6,3,7
45,7,0.5,5,4,6
45,6,0.5,3,4,4
45,8,0.5,8,7,9
45,12,0.5,4,5,5
45,3,0.5,16,8,16
45,4,0.5,2,3,3
45,11,0.5,6,4,7
45,2,0.5,1,2,2
45,15,0.5,1,2,2
45,7,0.5,2,2,3
45,14,0.5,5,4,5
45,13,0.5,4,5,5
45,10,0.5,2,2,3
45,0,0.5,1,1,2
45,1,0.5,7,6,8
45,9,0.5,10,7,10
45,12,0.5,1,2,2
45,7,0.5,5,5,6
45,11,0.5,4,4,5
45,15,0.5,1,1,2
45,4,0.5,3,3,4
45,7,0.5,6,6,7
45,11,0.5,1,2,2
45,15,0.5,1,2,2
45,15,0.5,1,1,2
45,12,0.5,6,6,7
45,8,0.5,1,2,2
45,5,0.5,3,3,4
45,1,0.5,6,5,7
45,0,0.5,1,2,2
45,13,0.5,7,6,8
45,4,0.5,3,3,4
45,0,0.5,1,1,2
45,5,0.5,2,2,3
45,14,0.5,3,4,4
45,2,0.5,6,5,7
45,11,0.5,4,4,5
45,15,0.5,1,1,2
45,3,0.5,2,3,3
45,4,0.5,1,2,2
45,3,0.5,7,6,8
45,13,0.5,7,8,8
45,11,0.5,22,12,22
45,8,0.5,4,5,5
45,0,0.5,1,2,2
45,4,0.5,1,2,2
45,14,0.5,8,8,9
45,0,0.5,1,2,2
45,8,0.5,5,6,6
45,5,0.5,1,2,2
45,5,0.5,3,3,4
45,2,0.5,2,3,3
45,7,0.5,7,8,8
45,6,0.5,4,5,5
45,2,0.5,10,10,11
45,5,0.5,1,2,2
45,10,0.5,5,3,6
45,7,0.5,9,7,10
45,11,0.5,2,3,3
45,1,0.5,3,3,4
45,14,0.5,2,3,3
45,8,0.5,8,6,9
45,13,0.5,10,8,11
45,6,0.5,1,2,2
45,4,0.5,2,3,3
45,7,0.5,5,4,6
45,15,0.5,1,2,2
45,2,0.5,3,4,4
45,6,0.5,1,2,2
45,8,0.5,7,7,7
45,12,0.5,14,8,15
45,13,0.5,1,2,2
45,0,0.5,1,2,1
45,6,0.5,5,6,6
45,10,0.5,1,2,2
45,12,0.5,4,5,5
45,15,0.5,1,2,2
45,13,0.5,1,2,2
45,3,0.5,2,3,3
45,14,0.5,2,3,3
45,14,0.5,2,3,3
45,12,0.5,3,3,4
45,13,0.5,1,2,2
45,12,0.5,6,5,7
45,1,0.5,2,3,3
45,7,0.5,3,4,4
45,14,0.5,3,4,4
45,9,0.5,10,9,11
45,15,0.5,1,2,2
45,12,0.5,7,6,8
45,0,0.5,1,1,2
45,14,0.5,5,6,6
45,12,0.5,7,8,8
45,0,0.5,1,1,2
45,15,0.5,1,1,2
45,5,0.5,3,3,4
45,15,0.5,1,2,2
45,8,0.5,3,3,4
45,7,0.5,7,5,8
45,15,0.5,1,2,2
45,10,0.5,3,3,4
45,13,0.5,2,3,3
45,2,0.5,1,2,2
45,2,0.5,2,3,3
45,2,0.5,7,7,8
45,15,0.5,1,2,2
45,13,0.5,2,3,3
45,11,0.5,5,6,6
45,12,0.5,2,3,3
45,3,0.5,6,6,7
45,8,0.5,3,4,4
45,0,0.5,1,1,2
45,0,0.5,1,1,2
45,6,0.5,10,8,11
45,7,0.5,5,5,6
45,10,0.5,1,2,2
45,4,0.5,3,4,4
45,15,0.5,1,1,2
45,13,0.5,12,10,13
45,3,0.5,2,3,3
45,5,0.5,1,2,2
45,15,0.5,1,1,2
45,15,0.5,1,2,2
45,5,0.5,5,3,6
45,3,0.5,3,4,4
45,15,0.5,1,1,2
45,4,0.5,5,6,6
45,9,0.5,5,5,6
45,7,0.5,1,2,2
45,12,0.5,11,8,12
45,13,0.5,3,4,4
45,7,0.5,6,5,6
45,6,0.5,2,3,3
45,7,0.5,7,5,8
45,12,0.5,1,2,2
45,14,0.5,10,8,11
45,1,0.5,6,6,7
45,15,0.5,1,2,2
45,2,0.5,3,4,4
45,9,0.5,2,3,3
45,13,0.5,2,3,3
45,15,0.5,1,2,2
45,13,0.5,3,4,4
45,14,0.5,3,4,4
45,13,0.5,2,3,3
45,11,0.5,9,8,10
45,6,0.5,7,8,7
45,10,0.5,3,3,4
45,14,0.5,3,4,4
45,10,0.5,1,2,2
45,11,0.5,2,3,3
45,9,0.5,7,6,8
45,9,0.5,10,9,10
45,3,0.5,4,4,5
45,14,0.5,2,3,3
45,14,0.5,6,6,7
45,4,0.5,4,4,5
45,2,0.5,2,3,3
45,11,0.5,6,6,7
45,0,0.5,1,2,2
45,5,0.5,1,2,2
45,2,0.5,7,5,8
45,6,0.5,1,2,2
45,2,0.5,5,4,6
45,12,0.5,1,2,2
45,7,0.5,11,10,11
45,1,0.5,10,7,11
45,11,0.5,14,9,15
45,12,0.5,6,4,7
45,1,0.5,10,8,10
45,2,0.5,1,2,2
45,13,0.5,3,4,4
45,1,0.5,6,5,7
45,5,0.5,2,2,3
45,3,0.5,2,3,3
