8,1,0
10,3,0
11,1,0
9,2,0
4,5,0
37,3,1
3,3,1
38,3,1
38,1,1
38,3,1
12,1,0
8,2,0
10,1,0
10,2,0
8,2,0
3,3,0
2,2,0
20,18,0
30,21,1
28,1,0
7,2,0
28,1,0
28,20,0
22,22,1
129,1,1
18,17,1
18,17,1
17,20,1
23,28,1
14,16,0
1,2,1
31,21,0
2,3,1
2,2,0
2,2,1
11,8,0
20,13,0
24,1,0
6,1,0
3,4,0
12,23,1
36,2,1
18,17,1
6,2,0
34,1,1
36,24,1
35,24,1
13,24,1
33,1,1
30,31,1
41,2,1
34,1,1
1,2,0
21,1,0
1,1,0
12,17,0
2,2,0
2,1,0
20,1,0
23,1,0
12,1,0
1,1,0
30,2,1
2,1,0
11,2,0
6,11,0
7,12,0
22,3,0
19,2,0
26,17,1
12,12,0
18,1,0
18,1,0
14,19,0
13,18,0
14,21,0
27,27,1
14,14,0
12,11,0
13,12,0
17,1,0
13,17,0
8,11,0
1,1,0
8,12,0
2,3,0
12,18,0
10,14,0
1,2,0
2,1,0
10,14,0
1,1,0
12,16,0
1,2,0
7,7,0
9,8,0
13,1,0
8,9,0
20,1,0
10,9,0
1,1,0
20,2,0
12,12,0
19,1,0
19,1,0
10,2,0
17,2,0
13,13,0
3,5,0
13,24,1
4,6,0
3,5,0
48,2,1
4,5,0
35,2,1
21,3,0
11,1,0
13,3,0
20,2,0
1,2,0
13,1,0
14,12,0
26,1,1
21,1,0
26,18,1
14,12,0
23,1,0
19,28,1
2,3,0
26,26,1
21,1,0
20,29,1
1,1,0
12,12,0
1,1,0
3,2,0
23,1,0
1,1,0
2,1,0
7,11,0
17,1,0
16,22,0
23,1,0
8,1,0
4,5,0
5,5,0
1,1,0
4,4,0
7,5,0
10,6,0
2,2,0
6,1,0
5,1,0
6,1,0
2,2,0
1,1,0
6,1,0
25,1,1
17,1,0
15,22,0
1,1,0
14,20,0
2,1,0
15,20,0
16,17,0
1,1,0
20,13,0
18,1,0
18,2,0
21,14,0
5,1,0
15,18,0
2,1,0
13,16,0
8,9,0
1,1,0
13,16,0
20,1,0
9,2,0
1,2,0
2,3,0
17,1,0
2,2,0
7,1,0
5,1,0
19,13,0
16,15,0
12,9,0
10,13,0
13,12,0
27,1,1
15,21,0
20,1,0
20,1,0
28,24,1
19,2,0
21,1,0
8,9,0
10,10,0
1,1,0
23,16,0
13,12,0
16,24,0
8,7,0
4,1,0
28,19,1
22,1,0
1,2,0
19,13,0
34,33,1
2,2,0
15,14,0
6,2,0
13,12,0
10,2,0
8,7,0
21,15,0
13,12,0
13,13,0
10,19,0
2,2,0
2,1,0
7,1,0
3,4,0
8,6,0
11,8,0
5,5,0
18,1,0
9,9,0
10,2,0
15,15,0
18,2,0
19,2,0
12,9,0
18,1,0
12,12,0
18,12,0
19,2,0
18,2,0
18,1,0
4,1,0
9,1,0
3,5,0
4,3,0
3,1,0
9,7,0
3,2,0
2,3,0
17,12,0
10,7,0
10,1,0
5,1,0
6,4,0
2,3,0
4,3,0
3,3,0
3,4,0
5,3,0
8,1,0
2,1,0
5,5,0
6,5,0
5,1,0
7,1,0
6,9,0
4,4,0
4,6,0
6,6,0
1,1,0
10,1,0
12,17,0
9,1,0
4,3,0
6,2,0
3,2,0
4,5,0
3,5,0
1,1,0
3,1,0
4,2,0
5,2,0
1,2,0
19,2,0
7,2,0
1,1,0
5,9,0
8,1,0
6,1,0
1,1,0
7,11,0
7,5,0
7,6,0
3,2,0
5,3,0
4,1,0
4,1,0
2,2,0
1,1,0
6,5,0
6,7,0
2,2,0
4,1,0
2,3,0
4,2,0
6,1,0
6,2,0
1,1,0
7,10,0
17,1,0
2,2,0
7,10,0
5,4,0
8,1,0
6,1,0
1,2,0
9,1,0
6,4,0
4,6,0
9,6,0
4,3,0
1,1,0
8,1,0
6,3,0
1,1,0
4,3,0
5,2,0
12,18,0
5,7,0
8,1,0
2,2,0
1,1,0
14,20,0
3,2,0
4,2,0
6,4,0
4,3,0
4,5,0
5,2,0
4,5,0
5,1,0
2,2,0
7,1,0
11,1,0
6,2,0
6,5,0
1,1,0
5,3,0
5,4,0
1,2,0
5,1,0
1,2,0
4,3,0
4,2,0
1,1,0
18,2,0
2,2,0
6,1,0
3,4,0
7,2,0
13,19,0
4,1,0
2,2,0
4,3,0
5,2,0
10,1,0
6,4,0
4,4,0
26,1,1
4,4,0
3,4,0
8,3,0
18,13,0
4,3,0
6,4,0
22,3,0
5,2,0
5,3,0
2,2,0
5,1,0
5,4,0
5,4,0
5,1,0
5,2,0
6,1,0
5,1,0
1,2,0
4,2,0
1,1,0
7,4,0
5,5,0
1,2,0
6,1,0
4,3,0
4,3,0
5,1,0
5,2,0
5,1,0
6,1,0
2,2,0
4,1,0
3,3,0
4,1,0
4,1,0
6,2,0
4,1,0
5,2,0
1,2,0
5,2,0
5,4,0
4,3,0
4,3,0
4,3,0
2,2,0
5,2,0
2,2,0
5,2,0
3,2,0
4,1,0
1,2,0
2,2,0
4,1,0
2,2,0
3,2,0
91,2,1
86,2,1
36,67,1
9,13,0
32,58,1
34,63,1
35,62,1
15,1,0
2,3,1
10,13,1
72,2,1
16,2,0
6,5,0
20,1,1
5,6,0
9,6,0
5,6,0
8,6,0
6,4,0
4,2,0
8,6,0
37,37,1
25,24,1
26,24,1
26,23,1
37,37,1
25,25,1
4,3,1
9,1,0
9,1,0
8,8,0
6,8,0
13,9,0
9,12,0
10,1,0
10,6,0
33,2,1
10,10,0
6,7,0
14,2,0
9,1,0
4,4,0
11,9,0
13,3,0
6,8,0
9,10,0
9,9,0
5,5,0
9,7,0
7,5,0
15,2,0
9,3,0
7,5,0
4,2,0
4,2,0
1,2,0
11,2,0
8,4,0
8,5,0
8,4,0
3,3,0
5,7,0
9,3,0
18,2,0
6,6,0
12,7,0
2,3,0
14,2,0
15,6,0
5,5,0
12,12,0
2,2,0
6,7,0
13,10,0
6,4,0
9,10,0
9,9,0
20,20,1
5,5,0
7,5,0
16,16,0
6,6,0
7,3,0
3,1,0
5,5,0
4,2,0
6,3,0
6,3,0
2,3,0
6,3,0
6,2,0
11,7,0
1,2,0
7,5,0
9,10,0
5,5,0
4,2,0
13,10,0
4,6,0
15,2,0
6,2,0
2,2,0
16,2,0
6,3,0
2,2,0
6,1,0
5,4,1
12,11,0
10,2,0
12,12,0
20,16,1
1,2,1
2,2,0
2,3,0
17,18,1
14,10,0
10,10,0
9,10,0
12,11,0
9,2,0
2,3,0
6,3,0
1,2,0
1,2,0
6,5,0
2,2,0
7,6,0
20,2,0
15,12,0
7,7,0
14,12,0
13,11,0
8,8,0
9,14,0
10,2,0
11,1,0
11,2,0
15,2,0
6,2,0
14,3,0
12,1,0
11,2,0
1,2,0
7,1,0
10,9,0
4,2,0
5,6,0
6,8,0
4,4,0
10,3,0
17,2,0
17,3,0
8,3,0
12,4,0
22,23,1
11,11,0
13,12,1
1,2,0
15,14,0
10,11,0
18,14,1
9,4,0
8,3,0
11,4,0
3,1,0
9,3,0
9,4,0
6,3,0
6,2,0
10,1,0
10,2,0
9,2,0
9,3,0
9,5,0
10,2,0
6,5,0
10,2,0
7,1,0
7,1,0
4,2,0
11,2,0
4,1,0
18,6,0
5,6,0
5,6,0
12,6,0
10,1,0
10,2,0
17,5,0
7,2,0
6,10,0
7,10,0
6,3,0
11,2,0
9,2,0
7,10,0
4,4,0
5,6,0
15,23,1
37,1,1
4,4,1
15,26,1
4,3,1
9,3,0
4,6,0
3,3,0
3,4,0
6,3,0
6,1,0
3,3,0
5,3,0
37,1,1
8,8,0
22,18,0
23,22,1
23,20,1
6,4,0
19,3,0
15,11,0
11,22,1
45,86,1
24,21,1
20,18,1
13,10,0
19,2,0
37,37,1
22,19,0
4,1,0
24,25,1
26,23,1
27,26,1
5,2,0
45,85,1
22,20,1
44,1,1
22,18,1
34,1,1
12,23,1
14,25,1
33,3,1
34,3,1
17,25,1
14,24,1
16,30,1
14,24,1
20,3,0
25,2,1
12,1,0
1,2,0
15,5,0
15,2,0
18,1,0
19,2,0
12,13,0
23,2,0
6,7,0
10,5,0
9,7,0
10,7,0
19,3,0
25,22,1
14,12,0
13,2,0
16,14,0
14,11,0
14,13,0
7,9,0
65,2,1
13,2,0
19,5,0
19,5,0
18,6,0
34,6,1
12,1,0
17,3,0
25,1,1
17,2,0
12,11,0
13,5,0
18,1,0
18,5,0
14,6,0
13,1,0
19,5,0
6,6,0
6,6,0
6,6,0
6,6,1
19,2,0
14,11,0
11,2,0
22,5,0
10,2,0
10,3,0
14,13,0
17,15,0
16,15,0
14,10,0
17,14,0
14,10,0
16,12,0
4,2,0
4,2,0
34,1,1
12,3,0
4,2,0
131,4,1
18,33,1
15,15,0
15,11,0
17,15,0
15,13,0
9,7,0
15,12,0
14,11,0
23,6,0
24,6,0
22,6,0
17,2,0
20,18,1
20,2,0
20,17,1
13,3,0
29,2,1
18,13,0
14,9,0
23,3,0
6,6,1
25,2,1
15,21,1
24,42,1
7,13,0
9,13,0
65,1,1
12,15,0
9,12,0
5,5,0
6,2,0
6,2,0
7,2,0
7,7,0
7,2,0
5,5,0
10,6,0
15,12,0
8,5,0
14,12,0
1,2,0
4,3,0
6,5,0
19,1,0
19,2,0
6,6,0
21,2,0
24,5,0
21,2,0
27,2,1
9,6,0
16,14,0
8,7,0
13,13,0
8,9,0
8,8,0
14,12,0
19,2,0
14,12,0
4,2,0
11,10,0
13,2,0
1,2,0
14,12,0
6,2,0
10,2,0
4,2,0
3,3,0
6,2,0
10,2,0
5,5,0
13,10,0
14,13,0
25,5,1
17,15,0
15,2,0
13,10,0
6,6,0
15,10,0
20,2,0
14,12,0
6,6,0
23,2,0
19,1,0
15,11,0
22,5,0
16,14,0
25,2,1
3,1,0
18,15,0
18,1,0
17,16,0
18,3,0
9,5,0
20,18,1
21,18,1
2,3,0
13,11,0
42,38,1
18,1,0
19,2,0
13,12,0
14,10,0
15,13,0
14,10,0
18,16,0
8,8,0
6,6,0
5,7,0
5,1,0
8,12,0
10,11,0
7,9,0
14,11,0
15,14,0
15,12,0
9,7,0
8,8,0
14,14,0
13,11,0
18,18,1
12,12,0
14,10,0
13,11,0
14,9,0
4,1,0
13,13,0
3,3,0
8,7,0
6,2,0
6,4,0
3,1,0
5,4,0
9,2,0
4,1,0
12,12,0
6,7,0
4,3,0
4,1,0
4,2,0
6,5,0
13,14,0
6,4,0
10,6,0
9,7,0
3,2,0
5,3,0
13,13,0
4,2,0
18,2,0
6,1,0
4,4,0
4,4,0
4,2,0
5,5,0
3,3,0
4,1,0
9,2,0
18,6,0
8,6,0
6,5,0
3,1,0
4,4,0
4,2,0
3,3,0
4,2,0
4,3,0
4,2,0
1,2,0
9,1,0
5,5,0
5,7,0
9,1,0
9,1,0
5,7,0
9,13,0
4,3,0
7,7,0
4,4,0
4,3,0
5,4,0
8,6,0
4,2,0
6,5,0
5,1,0
4,1,0
6,5,0
6,2,0
7,6,0
5,1,0
6,2,0
4,3,0
5,1,0
3,3,0
2,2,0
5,2,0
4,1,0
6,4,0
3,1,0
7,2,0
3,2,0
3,1,0
8,7,0
4,6,0
6,5,0
5,2,0
3,2,0
8,7,0
3,3,0
5,4,0
4,2,0
11,2,0
10,6,0
17,6,0
2,4,0
6,1,0
7,1,0
7,2,0
4,3,0
13,12,0
3,2,0
3,1,0
9,7,0
4,2,0
4,4,0
4,3,0
4,3,0
6,2,0
14,12,0
5,2,0
13,12,0
5,1,0
4,2,0
4,1,0
1,2,0
3,2,0
5,4,0
4,3,0
5,3,0
18,3,0
10,2,0
11,5,0
5,2,0
18,3,0
19,1,0
5,2,0
4,2,0
4,3,0
3,2,0
5,3,0
3,2,0
4,2,0
4,3,0
7,2,0
4,1,0
5,3,0
7,4,0
7,2,0
14,13,0
12,11,0
19,2,0
6,6,0
5,5,0
5,2,0
7,2,0
7,2,0
5,3,0
5,2,0
4,4,0
6,2,0
5,2,0
6,2,0
6,2,0
6,3,0
4,3,0
8,5,0
5,5,0
6,3,0
3,3,0
7,2,0
4,2,0
5,3,0
5,2,0
4,2,0
5,3,0
5,4,0
5,3,0
5,3,0
5,2,0
3,5,0
4,2,0
4,2,0
5,4,0
5,2,0
5,2,0
5,1,0
4,2,0
4,2,0
4,4,0
5,3,0
5,2,0
5,2,0
4,1,0
4,2,0
1,2,0
4,1,0
4,2,0
4,2,0
4,1,0
28,55,1
34,64,1
56,55,1
34,60,1
96,2,1
88,2,1
89,3,1
17,33,1
7,8,0
9,14,1
16,1,0
21,1,1
14,24,1
34,3,1
6,1,0
5,5,0
7,6,0
7,1,0
11,10,0
14,2,0
2,3,0
2,2,0
23,24,1
1,2,1
25,25,1
9,1,0
29,28,1
3,3,1
9,1,0
6,8,0
3,6,0
6,8,0
15,3,0
35,3,1
6,9,0
1,1,0
13,1,0
14,3,0
7,7,0
17,33,1
8,6,0
13,12,0
3,4,0
8,12,0
11,3,0
14,1,0
9,12,0
6,10,0
17,2,0
9,1,0
10,18,0
4,3,0
16,2,0
8,15,0
16,3,0
7,5,0
9,1,0
9,5,0
3,3,0
9,5,0
3,2,0
4,3,0
9,1,0
3,3,0
3,2,0
1,1,0
1,1,0
5,6,0
6,5,0
5,8,0
5,6,0
4,3,0
7,7,0
5,6,0
1,1,0
2,2,0
7,7,0
34,2,1
11,3,0
7,2,0
8,5,0
5,4,1
37,3,1
5,4,0
5,5,0
5,5,0
3,2,0
1,2,0
3,2,0
7,1,0
6,4,0
5,6,0
5,5,0
5,5,0
14,1,0
4,2,0
2,3,0
8,15,0
11,10,0
9,1,0
13,12,0
7,1,0
10,10,0
13,11,0
12,11,0
3,2,0
1,1,0
4,2,0
13,13,0
6,3,0
23,20,1
5,4,0
15,13,1
15,14,0
13,12,0
20,3,0
9,7,0
1,1,0
4,5,0
2,2,0
6,1,0
4,4,0
6,4,0
33,1,1
5,6,0
8,2,0
17,17,0
7,8,0
12,13,0
9,14,0
7,6,0
6,6,0
8,9,0
23,3,0
10,2,0
15,1,0
17,1,0
11,1,0
13,2,0
13,1,0
13,1,0
11,2,0
5,6,0
18,2,0
13,2,0
7,7,0
18,2,0
9,1,0
5,2,0
2,3,0
4,3,0
18,1,0
7,3,0
6,2,0
24,2,0
12,12,0
15,11,0
14,11,0
9,10,0
1,2,0
19,2,0
5,8,0
7,1,0
3,2,0
7,2,0
4,7,0
10,9,0
6,1,0
10,2,0
10,1,0
8,5,0
4,7,0
8,7,0
11,2,0
4,7,0
6,1,0
5,2,0
11,2,0
10,2,0
10,2,0
1,1,0
6,1,0
1,2,0
7,10,0
3,3,0
6,11,0
12,2,0
2,3,0
11,2,0
5,2,0
3,3,0
7,3,0
11,2,0
7,9,0
2,2,0
15,1,0
1,1,1
16,27,1
4,7,0
37,2,1
1,1,1
4,6,0
34,2,1
6,8,0
5,6,0
4,6,0
6,2,0
4,6,0
1,1,0
5,7,0
20,21,1
14,15,0
28,1,0
18,17,0
14,14,0
21,22,1
21,22,1
33,1,1
10,11,0
20,19,1
22,21,1
20,1,0
20,19,1
22,3,0
21,21,0
25,26,1
24,24,1
25,25,1
12,13,0
23,21,1
25,26,1
66,65,1
34,1,1
6,1,0
6,1,0
6,1,0
18,18,1
6,1,0
16,30,1
17,25,1
35,2,1
15,28,1
39,3,1
46,1,1
13,19,1
1,2,0
12,2,0
17,1,0
66,1,1
1,1,0
18,2,0
26,3,1
14,13,0
13,13,0
18,1,0
18,1,0
12,12,0
9,8,0
8,7,0
20,3,0
1,1,0
1,2,0
16,15,0
13,12,0
6,6,0
19,2,0
1,2,0
11,1,0
17,1,0
17,1,0
4,3,0
26,3,1
11,2,0
7,12,0
1,1,0
26,1,1
23,2,0
19,2,0
1,2,0
12,1,0
15,1,0
11,3,0
13,1,0
16,3,0
16,2,0
18,1,0
1,1,1
13,12,1
13,14,1
11,10,0
12,12,0
13,3,0
16,15,1
20,3,0
13,12,0
9,7,0
13,13,0
14,13,0
13,11,0
21,2,0
16,14,0
4,7,0
11,2,0
40,3,1
13,24,1
38,2,1
36,2,1
129,2,1
11,8,0
13,13,0
12,13,0
6,7,0
8,6,0
14,11,0
14,13,0
14,14,0
22,1,0
18,1,0
16,16,0
16,15,0
17,1,0
8,6,0
19,3,0
29,3,1
12,22,0
25,3,1
10,19,0
3,3,0
19,1,0
16,3,0
10,15,0
21,3,0
10,14,0
8,15,0
9,1,0
11,16,0
7,7,0
5,3,0
6,1,0
4,6,0
5,5,0
7,1,0
9,7,0
3,5,0
6,1,0
4,5,0
3,2,0
6,1,0
8,7,0
13,12,0
12,23,0
18,1,0
17,3,0
18,2,0
16,17,0
11,12,0
23,2,0
11,20,0
13,13,0
13,11,0
10,2,0
6,2,0
14,15,0
10,8,0
17,1,0
1,1,0
13,11,0
12,11,0
1,1,0
10,10,0
9,10,0
1,1,0
3,5,0
10,2,0
2,4,0
5,2,0
8,2,0
1,2,0
12,12,0
12,12,0
11,13,0
16,15,0
13,12,0
1,2,0
12,12,0
3,3,0
15,14,1
14,13,0
12,11,0
12,10,0
3,3,0
7,6,0
13,12,0
1,1,0
13,12,0
13,11,0
14,15,0
3,3,0
21,3,0
37,36,1
13,14,0
13,12,0
11,12,0
3,4,0
13,11,0
4,3,0
12,11,0
13,11,0
12,13,0
13,11,0
1,1,1
12,13,0
19,18,1
3,4,0
6,1,0
3,4,0
5,6,0
3,5,0
3,5,0
10,2,0
13,13,0
14,14,0
13,13,0
12,1,0
13,1,0
14,15,0
1,1,0
12,13,0
13,13,0
1,1,0
14,15,0
12,13,0
11,12,0
13,14,0
6,7,0
3,1,0
5,4,0
3,1,0
5,1,0
3,4,0
2,2,0
17,1,0
1,2,0
8,8,0
3,2,0
7,1,0
4,1,0
7,2,0
5,6,0
4,5,0
9,1,0
1,1,0
15,14,0
8,1,0
13,12,0
5,3,0
1,1,0
4,3,0
4,3,0
6,1,0
1,1,0
2,3,0
1,2,0
2,2,0
7,6,0
6,2,0
3,2,0
4,1,0
1,1,0
2,3,0
3,2,0
1,1,0
5,1,0
5,3,0
5,2,0
7,3,0
9,1,0
8,13,0
5,1,0
10,1,0
5,5,0
9,2,0
17,2,0
1,1,0
6,5,0
4,3,0
4,5,0
1,1,0
8,7,0
1,2,0
3,3,0
7,2,0
5,4,0
3,2,0
5,1,0
7,6,0
5,1,0
7,6,0
1,1,0
4,2,0
4,2,0
4,1,0
1,2,0
7,7,0
7,8,0
1,1,0
6,7,0
3,2,0
6,5,0
1,1,0
7,8,0
3,4,0
4,5,0
4,4,0
9,2,0
9,1,0
5,4,0
3,4,0
19,2,0
7,1,0
2,4,0
1,1,0
8,1,0
17,1,0
7,2,0
1,1,0
5,4,0
3,4,0
3,3,0
4,1,0
3,4,0
4,5,0
4,1,0
3,4,0
6,2,0
7,1,0
1,1,0
4,2,0
5,4,0
6,4,0
3,4,0
4,4,0
3,3,0
4,3,0
4,4,0
5,2,0
6,1,0
5,1,0
6,2,0
10,2,0
18,2,0
6,2,0
11,2,0
1,1,0
3,4,0
3,4,0
2,2,0
4,3,0
4,2,0
4,1,0
4,4,0
4,3,0
1,1,0
5,5,0
16,17,0
4,4,0
15,13,0
1,1,0
5,1,0
1,1,0
6,4,0
3,3,0
7,2,0
3,3,0
1,1,0
4,6,0
4,6,0
1,2,0
4,3,0
4,6,0
1,1,0
5,4,0
4,3,0
1,2,0
5,4,0
8,6,0
6,7,0
1,1,0
4,3,0
3,3,0
3,3,0
4,3,0
5,1,0
3,3,0
3,3,0
4,4,0
6,1,0
9,2,0
5,3,0
5,3,0
4,2,0
3,4,0
4,3,0
4,3,0
4,3,0
4,3,0
4,3,0
4,4,0
1,2,0
3,3,0
3,3,0
1,2,0
3,3,0
4,2,0
4,2,0
3,2,0
63,61,1
95,48,1
30,59,1
78,67,1
90,1,1
75,64,1
86,1,1
69,1,1
9,15,1
17,4,0
78,1,1
13,3,0
8,3,0
20,38,1
7,1,0
5,5,0
10,10,0
14,1,0
8,1,0
8,2,0
25,1,0
23,1,0
3,3,1
41,28,1
39,26,1
37,25,1
1,1,1
3,5,1
3,3,0
11,1,0
14,14,0
12,11,0
4,5,0
10,8,0
14,12,0
14,10,0
2,3,0
33,1,1
9,8,0
9,1,0
9,6,0
3,5,0
19,17,0
5,7,0
16,14,0
10,9,0
9,6,0
10,8,0
17,1,0
14,2,0
7,7,0
9,8,0
5,5,0
9,2,0
9,8,0
8,1,0
6,5,0
9,2,0
11,2,0
5,1,0
10,3,0
11,1,0
10,3,0
3,1,0
2,3,0
2,3,0
8,2,0
6,3,0
7,1,0
4,5,0
5,1,0
14,2,0
3,5,0
14,9,0
7,4,0
7,4,0
21,14,0
37,1,1
2,1,1
8,6,0
40,33,1
24,24,1
9,8,0
10,8,0
7,1,0
7,2,0
6,1,0
6,1,0
6,1,0
7,2,0
7,1,0
2,3,0
7,2,0
4,4,0
14,1,0
15,2,0
7,1,0
15,1,0
19,1,0
15,2,0
15,2,0
7,2,0
17,2,0
12,1,0
21,14,0
11,4,0
19,1,0
2,3,0
33,2,1
20,3,0
15,14,0
1,2,1
2,1,0
2,1,0
18,14,0
24,19,0
17,13,0
28,1,1
24,20,0
5,1,0
7,2,0
5,2,0
6,2,0
13,1,0
9,1,0
12,2,0
11,11,0
9,1,0
12,12,0
11,2,0
10,10,0
21,1,0
8,6,0
12,2,0
13,2,0
22,2,0
2,2,0
16,2,0
23,2,0
7,2,0
9,3,0
6,1,0
11,2,0
7,1,0
4,4,0
7,2,0
13,1,0
8,2,0
10,1,0
4,4,0
4,5,0
7,10,0
2,2,0
14,2,0
11,1,0
23,1,0
13,12,0
6,1,0
19,1,0
25,1,1
1,1,0
5,3,0
8,2,0
7,1,0
9,3,0
5,3,0
13,2,0
6,2,0
7,2,0
9,9,0
10,2,0
11,1,0
9,1,0
12,2,0
10,1,0
10,2,0
6,6,0
10,1,0
6,2,0
10,1,0
1,1,0
2,1,0
6,1,0
18,18,0
12,12,0
6,11,0
6,1,0
18,2,0
8,2,0
2,1,0
2,1,0
6,10,0
11,3,0
5,1,0
9,1,0
4,7,0
40,3,1
9,2,0
41,2,1
37,3,1
50,2,1
43,2,1
10,2,0
10,2,0
11,2,0
9,2,0
8,2,0
4,6,0
12,2,0
10,2,0
7,7,0
28,3,0
28,2,0
22,1,0
28,28,0
7,7,0
40,40,1
129,97,1
13,10,0
35,1,1
34,26,1
18,18,1
21,1,0
24,19,0
35,1,1
20,14,0
38,3,1
16,15,0
32,1,1
39,1,1
36,24,1
36,1,1
34,1,1
6,2,0
6,1,0
6,2,0
3,5,0
6,1,0
13,24,1
13,22,1
30,25,1
32,28,1
38,1,1
44,1,1
50,26,1
19,19,0
66,66,1
16,16,0
1,2,0
19,19,0
26,1,1
18,17,0
8,7,0
2,2,0
3,1,0
18,1,0
12,2,0
3,5,0
19,2,0
13,3,0
22,1,0
19,1,0
13,12,0
14,14,0
5,10,0
28,1,1
13,1,0
25,1,1
20,1,0
20,20,0
19,19,0
16,16,0
23,23,0
16,16,0
19,1,0
2,1,0
19,1,0
13,1,0
20,1,0
2,1,0
16,16,0
16,16,0
19,19,0
2,1,0
2,3,0
19,19,0
3,1,0
6,5,0
19,15,0
7,7,0
20,16,0
13,10,0
10,11,0
6,5,0
21,2,0
15,14,0
18,1,0
15,12,0
19,1,0
21,2,0
18,1,0
42,4,1
130,1,1
7,2,0
8,1,0
6,2,0
6,1,0
13,23,1
24,2,0
23,3,0
24,3,0
14,12,0
12,1,0
21,2,0
11,3,0
3,5,0
19,19,0
22,15,0
23,1,0
18,3,0
20,14,0
26,1,1
1,2,0
23,23,0
16,16,0
21,21,0
21,20,0
13,12,0
25,25,1
3,1,0
19,17,0
21,19,0
7,13,0
17,15,0
22,1,0
21,21,0
8,2,0
6,4,0
4,3,0
7,2,0
4,5,0
9,2,0
4,4,0
7,3,0
6,2,0
5,6,0
6,1,0
6,1,0
6,2,0
6,2,0
18,17,0
18,1,0
20,1,0
1,2,0
1,2,0
21,1,0
18,1,0
12,1,0
14,12,0
23,2,0
8,1,0
27,3,1
19,1,0
24,2,0
2,1,0
19,15,0
18,15,0
17,14,0
12,12,0
10,9,0
11,9,0
17,1,0
6,2,0
1,2,0
6,2,0
6,2,0
6,2,0
6,2,0
24,24,0
14,14,0
27,1,1
20,3,0
18,1,0
20,3,0
18,18,0
14,14,0
10,9,0
11,10,0
23,1,0
21,16,0
24,19,0
20,16,0
12,12,0
13,13,0
16,16,0
18,18,0
18,1,0
18,18,0
4,1,0
15,14,0
1,2,0
13,12,0
20,2,0
19,3,0
18,2,0
20,2,0
18,18,0
8,6,0
19,19,0
4,1,0
24,1,0
18,18,0
14,3,0
18,2,0
3,5,0
3,1,0
3,5,0
15,13,0
10,2,0
18,2,0
18,18,0
18,18,0
20,20,0
13,12,0
13,11,0
18,1,0
11,11,0
18,1,0
13,12,0
19,1,0
4,1,0
19,1,0
18,2,0
4,1,0
3,1,0
3,2,0
9,6,0
5,1,0
5,1,0
4,3,0
9,1,0
2,4,0
2,4,0
4,1,0
10,1,0
7,7,0
4,2,0
4,1,0
6,4,0
8,1,0
3,2,0
4,4,0
1,1,0
2,2,0
9,3,0
7,1,0
4,4,0
5,3,0
7,1,0
3,1,0
5,3,0
5,1,0
6,6,0
5,2,0
4,2,0
17,17,0
3,3,0
9,1,0
4,2,0
4,1,0
7,2,0
5,1,0
6,2,0
4,1,0
1,1,0
5,5,0
5,4,0
2,3,0
9,1,0
5,1,0
10,8,0
8,8,0
17,1,0
11,3,0
4,2,0
