14,17,0,17
12,13,0,13
2,2,0,2
2,2,0,2
14,14,0,14
15,22,0,22
11,11,0,11
3,3,0,3
5,9,0,9
1,1,0,1
24,27,0,28
6,6,0,6
7,7,0,7
2,2,0,2
4,5,0,5
2,2,0,2
11,15,0,15
2,2,0,2
7,10,0,10
5,6,0,6
1,1,0,1
25,29,0,29
8,8,0,8
3,3,0,3
6,6,0,6
3,4,0,4
14,14,0,14
7,8,0,8
6,7,0,7
1,1,0,1
3,3,0,3
6,9,0,9
4,8,0,8
1,1,0,1
26,34,0,34
14,17,0,17
23,29,0,29
20,21,0,21
6,16,0,16
1,1,0,1
9,16,0,16
1,1,0,1
4,4,0,4
12,12,0,12
8,10,0,11
2,2,0,2
9,10,0,10
3,3,0,3
2,2,0,2
1,1,0,1
17,17,0,17
10,15,0,15
15,21,0,21
19,37,0,37
18,29,0,29
6,6,0,6
19,21,0,21
16,21,0,21
1,1,0,1
2,2,0,2
3,5,0,5
26,28,0,28
4,7,0,7
1,1,0,1
12,15,0,15
7,7,0,7
19,22,0,22
12,23,0,23
14,14,0,14
5,9,0,9
11,11,0,11
2,2,0,2
1,1,0,1
4,4,0,4
6,6,0,6
8,8,0,8
2,2,0,2
12,17,0,17
19,22,0,22
20,26,0,27
16,19,0,19
6,12,0,12
4,4,0,4
9,9,0,9
6,8,0,8
29,33,0,33
10,10,0,10
13,13,0,13
1,1,0,1
12,13,0,13
8,9,0,9
6,6,0,6
4,4,0,4
3,3,0,3
15,27,0,27
19,21,0,21
12,15,0,15
6,6,0,6
10,10,0,10
18,18,0,18
21,25,0,25
8,15,0,15
5,7,0,7
5,5,0,5
5,5,0,5
24,40,0,40
15,14,0,15
3,3,0,3
6,6,0,6
7,7,0,7
14,14,0,14
17,25,0,25
3,6,0,6
4,4,0,4
3,3,0,3
8,9,0,9
7,12,0,12
16,18,0,18
1,1,0,1
25,40,0,40
2,3,0,3
1,1,0,1
3,3,0,3
3,3,0,3
6,8,0,8
16,29,0,29
10,10,0,11
2,2,0,2
11,10,0,11
13,14,0,14
11,12,0,12
18,37,0,37
4,5,0,5
2,2,0,2
3,5,0,5
12,17,0,17
6,9,0,10
19,26,0,26
13,14,0,14
2,2,0,2
6,9,0,9
13,17,0,17
15,24,0,24
7,8,0,8
1,1,0,1
23,36,0,36
9,11,0,11
9,9,0,9
8,20,0,20
5,9,0,9
3,3,0,3
27,37,0,37
3,3,0,3
7,7,0,7
6,6,0,6
10,16,0,16
2,2,0,2
15,15,0,15
29,31,0,31
5,5,0,5
5,5,0,5
8,8,0,8
19,23,0,23
8,8,0,8
2,3,0,3
2,2,0,2
17,28,0,28
10,10,0,10
3,3,0,3
12,13,0,13
5,5,0,5
5,6,0,6
1,1,0,1
5,8,0,8
5,5,0,5
11,12,0,12
18,20,0,20
1,1,0,1
12,17,0,17
2,2,0,2
13,22,0,22
8,8,0,8
5,6,0,6
10,15,0,15
13,14,0,14
3,3,0,3
4,4,0,4
21,34,0,34
17,25,0,25
5,9,0,9
9,13,0,14
11,25,0,25
8,9,0,9
19,20,0,20
1,1,0,1
2,2,0,2
1,1,0,1
3,3,0,3
9,17,0,17
3,4,0,4
7,7,0,7
6,6,0,6
8,9,0,9
3,4,0,4
13,22,0,22
5,6,0,6
14,24,0,24
9,18,0,18
8,10,0,10
6,6,0,6
8,9,0,9
16,16,0,16
2,2,0,2
1,1,0,1
7,10,0,10
14,15,0,15
7,7,0,7
4,5,0,5
3,3,0,3
8,8,0,8
1,1,0,1
11,18,0,18
22,38,0,38
4,4,0,4
23,26,0,26
9,15,0,15
1,2,0,2
5,11,0,11
7,7,0,7
7,9,0,9
16,23,0,23
1,1,0,1
5,5,0,5
7,7,0,7
7,7,0,7
12,17,0,18
5,5,0,5
3,3,0,3
10,14,0,14
3,3,0,3
9,10,0,10
7,7,0,7
5,5,0,5
4,4,0,4
4,5,0,5
8,10,0,10
20,32,0,33
4,4,0,4
3,3,0,3
13,14,0,14
19,35,0,35
2,3,0,3
4,4,0,4
33,42,0,42
7,8,0,8
26,47,0,47
1,1,0,1
7,7,0,7
1,1,0,1
17,25,0,25
2,2,0,2
9,9,0,9
9,17,0,17
1,1,0,1
14,15,0,15
9,10,0,10
10,10,0,10
2,2,0,2
3,3,0,3
4,4,0,4
13,13,0,14
10,12,0,12
15,20,0,20
6,9,0,9
20,29,0,29
17,16,0,17
16,22,0,22
3,10,0,10
10,9,0,10
1,1,0,1
5,7,0,7
15,18,0,18
9,13,0,13
21,22,0,22
3,6,0,6
11,11,0,11
12,12,0,12
13,27,0,27
1,1,0,1
3,3,0,3
7,13,0,13
2,2,0,2
2,2,0,2
23,41,0,41
1,1,0,1
12,17,0,17
8,8,0,8
1,1,0,1
9,9,0,9
3,2,0,3
3,3,0,3
9,9,0,9
13,20,0,21
21,45,0,46
9,9,0,9
3,3,0,3
14,19,0,20
6,7,0,7
13,19,0,19
7,8,0,8
1,1,0,1
5,6,0,6
20,28,0,29
18,18,0,18
4,4,0,4
11,22,0,22
3,4,0,4
1,1,0,1
4,4,0,4
2,2,0,2
2,2,0,2
14,19,0,19
9,11,0,11
14,17,0,17
11,12,0,12
3,3,0,3
3,3,0,3
19,20,0,20
10,13,0,13
24,64,0,64
8,9,0,9
1,1,0,1
6,7,0,7
18,18,0,18
2,3,0,3
9,9,0,9
4,4,0,4
4,4,0,4
8,8,0,8
23,44,0,44
6,6,0,6
16,30,0,30
6,6,0,6
1,1,0,1
4,5,0,5
5,5,0,5
7,13,0,13
7,12,0,12
1,1,0,1
5,5,0,5
1,1,0,1
3,3,0,3
5,9,0,9
6,6,0,6
18,19,0,19
8,8,0,8
4,3,0,4
11,20,0,20
4,5,0,5
18,18,0,18
15,20,0,20
1,1,0,1
29,61,0,61
5,5,0,5
18,22,0,22
7,8,0,8
2,3,0,3
24,31,0,31
5,5,0,6
11,11,0,11
2,2,0,2
8,8,0,8
38,47,0,47
23,26,0,26
4,4,0,4
4,5,0,5
4,8,0,8
7,10,0,10
1,1,0,1
18,25,0,26
18,18,0,19
5,8,0,8
1,1,0,1
1,1,0,1
10,12,0,12
7,7,0,7
2,2,0,2
5,5,0,5
12,15,0,15
1,1,0,1
1,1,0,1
3,3,0,3
3,3,0,3
7,7,0,7
1,1,0,1
12,16,0,16
4,4,0,4
4,4,0,4
1,1,0,1
8,8,0,8
18,22,0,22
6,9,0,9
16,18,0,18
6,13,0,13
13,15,0,15
14,19,0,19
2,2,0,2
3,4,0,4
8,14,0,14
1,1,0,1
7,13,0,13
8,16,0,16
18,18,0,18
2,2,0,2
8,13,0,13
2,2,0,2
18,29,0,29
11,12,0,12
4,4,0,4
2,2,0,2
5,5,0,5
3,3,0,3
20,26,0,26
9,9,0,9
11,12,0,12
11,21,0,21
40,60,0,60
16,16,0,16
15,17,0,17
46,85,0,85
2,2,0,2
1,1,0,1
42,46,0,47
41,50,0,51
18,27,0,27
2,3,0,3
9,16,0,16
4,4,0,4
2,2,0,2
6,7,0,7
11,13,0,13
49,87,0,87
4,5,0,5
2,2,0,2
6,8,0,8
6,6,0,6
7,12,0,12
6,7,0,7
5,5,0,5
14,15,0,15
17,32,0,32
10,10,0,10
5,5,0,5
5,7,0,7
2,2,0,2
7,7,0,7
4,4,0,4
6,8,0,8
20,21,0,21
6,6,0,6
7,7,0,7
12,21,0,21
2,2,0,2
20,21,0,21
3,4,0,4
26,27,0,27
14,15,0,15
8,13,0,13
19,25,0,25
6,14,0,14
17,26,0,28
3,3,0,3
3,3,0,3
18,24,0,24
3,3,0,3
6,8,0,8
7,8,0,8
6,6,0,6
23,38,0,38
6,6,0,6
31,33,0,33
3,3,0,3
1,1,0,1
1,1,0,1
1,1,0,1
3,3,0,3
8,11,0,11
10,10,0,10
6,6,0,6
9,9,0,9
11,13,0,13
10,13,0,13
9,17,0,17
18,20,0,20
15,21,0,22
12,12,0,12
4,4,0,4
6,5,0,6
24,25,0,26
7,7,0,7
2,2,0,2
13,15,0,15
6,7,0,7
3,5,0,5
5,5,0,5
29,56,0,56
9,11,0,11
23,30,0,30
21,29,0,29
27,41,0,42
9,13,0,13
6,7,0,7
3,3,0,3
2,2,0,2
1,1,0,1
8,8,0,8
2,2,0,2
6,15,0,15
1,1,0,1
7,11,0,11
10,21,0,21
3,3,0,3
8,19,0,19
9,10,0,10
37,51,0,51
1,1,0,1
8,16,0,16
1,1,0,1
7,9,0,9
2,3,0,3
3,3,0,3
11,11,0,11
10,10,0,10
9,9,0,9
3,3,0,3
15,22,0,22
3,3,0,3
3,3,0,3
10,11,0,11
11,14,0,14
9,9,0,9
2,2,0,2
8,8,0,8
1,1,0,1
7,10,0,10
1,1,0,1
4,4,0,4
5,5,0,5
1,1,0,1
8,10,0,10
6,6,0,6
12,13,0,13
2,2,0,2
6,6,0,6
2,2,0,2
8,8,0,8
8,8,0,8
12,22,0,23
13,14,0,14
15,22,0,22
5,7,0,7
13,25,0,25
4,4,0,4
15,15,0,15
30,45,0,45
22,29,0,29
11,11,0,11
2,2,0,2
3,3,0,3
10,13,0,13
8,8,0,8
30,45,0,45
10,21,0,21
12,12,0,12
10,11,0,11
5,5,0,5
24,38,0,40
1,1,0,1
15,23,0,23
12,13,0,13
4,4,0,4
7,7,0,7
4,4,0,4
5,5,0,5
6,7,0,7
5,5,0,5
3,3,0,3
4,5,0,5
20,27,0,27
10,10,0,10
5,5,0,5
22,24,0,24
1,1,0,1
5,5,0,5
9,10,0,10
8,9,0,9
19,28,0,28
18,18,0,18
14,15,0,15
7,7,0,7
4,4,0,4
4,4,0,4
14,16,0,16
5,7,0,7
1,1,0,1
18,18,0,18
9,9,0,9
9,23,0,23
1,1,0,1
3,3,0,3
10,10,0,10
3,3,0,3
1,1,0,1
8,9,0,9
5,8,0,8
16,24,0,24
2,2,0,2
16,25,0,25
14,26,0,26
23,26,0,26
14,21,0,21
1,1,0,1
1,1,0,1
4,4,0,4
4,4,0,4
3,6,0,6
2,2,0,2
18,26,0,26
17,21,0,21
23,37,0,37
4,4,0,4
9,14,0,14
20,22,0,22
5,5,0,5
6,6,0,6
7,7,0,7
5,5,0,5
1,1,0,1
4,4,0,4
1,1,0,1
9,9,0,9
9,9,0,9
8,8,0,8
12,17,0,17
10,12,0,12
6,6,0,6
4,4,0,4
4,4,0,4
9,10,0,10
7,7,0,7
3,5,0,5
20,33,0,33
34,59,0,59
3,3,0,3
12,12,0,12
9,17,0,17
10,10,0,10
3,3,0,3
1,1,0,1
4,6,0,6
12,25,0,27
11,16,0,16
19,40,0,40
9,12,0,12
20,32,0,32
7,7,0,7
2,2,0,2
12,18,0,18
19,23,0,23
3,3,0,3
7,7,0,7
12,12,0,13
13,14,0,14
5,5,0,5
16,26,0,26
6,7,0,7
42,73,0,73
11,12,0,12
2,2,0,2
5,5,0,5
37,50,0,50
24,25,0,25
16,16,0,16
22,30,0,30
11,13,0,14
3,3,0,3
15,17,0,17
29,51,0,51
5,5,0,5
1,1,0,1
18,29,0,29
2,2,0,2
6,6,0,6
6,6,0,6
17,30,0,30
21,37,0,37
19,28,0,28
10,17,0,17
1,1,0,1
13,13,0,13
1,1,0,1
11,11,0,11
28,28,0,28
14,23,0,24
10,13,0,13
32,44,0,44
4,5,0,5
16,23,0,23
1,1,0,1
9,9,0,9
7,15,0,15
14,21,0,21
9,9,0,9
3,3,0,3
19,20,0,20
9,15,0,15
5,14,0,14
3,3,0,3
3,3,0,3
9,9,0,9
11,15,0,15
9,18,0,18
39,41,0,41
4,4,0,4
10,12,0,12
4,4,0,4
8,8,0,8
7,9,0,9
12,18,0,18
6,9,0,9
2,2,0,2
1,1,0,1
2,2,0,2
5,5,0,5
3,3,0,3
5,5,0,5
13,14,0,14
10,11,0,11
6,6,0,6
2,2,0,2
9,9,0,9
8,14,0,14
4,5,0,5
3,4,0,4
3,3,0,3
7,7,0,7
25,44,0,44
3,3,0,3
14,16,0,16
3,3,0,3
11,11,0,11
39,58,0,58
5,5,0,5
6,6,0,6
32,33,0,33
2,2,0,2
9,10,0,10
1,2,0,2
3,3,0,3
18,27,0,27
18,22,0,22
6,6,0,6
12,13,0,13
1,1,0,1
21,25,0,25
12,12,0,13
9,15,0,15
2,2,0,2
15,16,0,16
11,22,0,22
21,24,0,24
13,13,0,13
1,1,0,1
5,5,0,5
3,3,0,3
11,11,0,11
10,14,0,14
1,1,0,1
9,11,0,11
8,9,0,9
15,19,0,19
7,8,0,10
22,24,0,24
23,25,0,25
2,2,0,2
22,35,0,35
2,3,0,3
4,4,0,4
1,1,0,1
7,9,0,9
1,1,0,1
6,8,0,8
1,1,0,1
2,2,0,2
4,4,0,4
29,33,0,33
6,8,0,8
1,1,0,1
18,22,0,22
9,11,0,11
6,6,0,6
7,7,0,7
9,13,0,13
23,36,0,36
9,9,0,9
18,19,0,19
4,4,0,4
11,12,0,12
8,8,0,8
10,10,0,10
3,3,0,3
5,5,0,5
19,23,0,23
2,2,0,2
16,17,0,17
3,3,0,3
1,2,0,2
6,6,0,6
11,13,0,13
2,2,0,2
19,32,0,32
3,3,0,3
6,10,0,10
9,11,0,12
23,35,0,35
5,5,0,5
3,4,0,4
13,13,0,13
1,1,0,1
3,8,0,8
4,6,0,6
20,27,0,27
9,9,0,9
20,23,0,23
2,2,0,2
13,13,0,13
1,1,0,1
14,18,0,18
3,3,0,3
12,12,0,12
10,16,0,16
5,7,0,7
14,26,0,27
8,9,0,9
28,35,0,35
18,19,0,19
4,4,0,4
11,11,0,11
1,1,0,1
21,27,0,27
9,9,0,9
5,5,0,5
11,15,0,16
21,24,0,24
21,45,0,45
14,28,0,28
4,4,0,4
15,18,0,18
2,2,0,2
3,8,0,8
8,13,0,13
1,1,0,1
16,21,0,21
2,2,0,2
5,5,0,5
11,18,0,18
12,12,0,12
9,8,0,9
3,3,0,3
7,7,0,7
13,13,0,13
3,3,0,3
8,9,0,9
8,12,0,12
3,3,0,3
3,3,0,3
18,26,0,26
6,7,0,7
5,5,0,5
5,5,0,5
8,8,0,8
25,48,0,48
6,6,0,6
4,5,0,5
15,18,0,18
13,29,0,29
2,2,0,2
2,2,0,2
12,14,0,14
7,8,0,8
5,5,0,5
4,4,0,4
6,6,0,6
3,3,0,3
3,4,0,4
17,17,0,17
15,15,0,15
13,27,0,27
15,15,0,15
19,19,0,19
2,2,0,2
7,11,0,11
7,8,0,8
1,1,0,1
2,2,0,2
21,31,0,31
4,4,0,4
3,3,0,3
8,11,0,11
5,8,0,8
5,7,0,7
10,11,0,11
2,2,0,2
1,1,0,1
15,20,0,20
17,31,0,31
3,3,0,3
12,14,0,14
4,4,0,4
10,10,0,10
8,9,0,9
5,7,0,7
6,12,0,12
15,24,0,24
10,10,0,10
5,8,0,8
13,18,0,18
5,6,0,6
52,78,0,78
3,3,0,3
1,1,0,1
14,26,0,26
4,6,0,6
3,4,0,4
7,7,0,7
9,19,0,19
2,2,0,2
8,12,0,12
14,14,0,14
23,30,0,30
21,49,0,49
3,3,0,3
4,4,0,4
14,19,0,19
13,26,0,26
3,3,0,3
5,5,0,5
9,9,0,9
13,13,0,13
13,19,0,19
4,4,0,4
35,59,0,59
13,13,0,13
11,12,0,12
10,13,0,13
15,18,0,18
8,10,0,10
6,6,0,6
4,4,0,4
1,1,0,1
18,26,0,26
9,19,0,19
12,12,0,12
6,8,0,8
9,20,0,20
6,9,0,9
8,9,0,9
7,10,0,10
3,3,0,3
1,1,0,1
42,45,0,46
24,36,0,36
1,1,0,1
3,4,0,4
19,21,0,21
7,11,0,11
2,2,0,2
5,6,0,6
4,4,0,4
3,3,0,3
4,7,0,7
12,28,0,28
8,7,0,8
10,13,0,13
3,3,0,3
22,39,0,40
7,8,0,8
7,7,0,7
7,12,0,12
1,1,0,1
10,10,0,10
4,4,0,4
2,2,0,2
4,4,0,4
6,6,0,6
3,3,0,3
6,9,0,9
5,6,0,6
26,44,0,44
14,15,0,15
7,7,0,7
16,33,0,33
1,1,0,1
15,16,0,16
9,16,0,16
3,3,0,3
12,12,0,12
16,17,0,17
13,17,0,18
8,8,0,8
5,5,0,5
4,6,0,6
11,18,0,18
5,11,0,11
4,4,0,4
3,9,0,9
5,13,0,13
5,5,0,5
25,47,0,47
8,11,0,11
14,22,0,22
11,20,0,20
14,18,0,18
9,9,0,9
17,26,0,26
10,10,0,10
2,2,0,2
12,18,0,18
12,19,0,19
5,5,0,5
17,21,0,21
13,13,0,13
3,7,0,7
16,17,0,18
4,4,0,4
9,16,0,16
15,20,0,20
11,11,0,11
2,2,0,2
6,6,0,6
5,6,0,6
16,30,0,30
4,5,0,5
8,8,0,8
14,15,0,15
2,2,0,2
5,5,0,5
1,1,0,1
3,3,0,3
2,2,0,2
15,24,0,24
1,1,0,1
15,15,0,15
2,2,0,2
5,5,0,5
14,22,0,22
4,4,0,4
16,24,0,24
2,2,0,2
12,19,0,19
6,6,0,6
11,17,0,17
18,21,0,21
17,18,0,18
13,13,0,13
5,5,0,5
6,12,0,12
8,8,0,8
7,7,0,7
3,3,0,3
2,2,0,2
4,5,0,5
7,10,0,10
4,6,0,6
9,10,0,10
9,9,0,9
20,28,0,28
6,6,0,6
10,12,0,12
11,13,0,13
10,13,0,13
8,9,0,9
6,8,0,8
9,13,0,13
4,6,0,6
15,17,0,17
11,12,0,12
5,5,0,5
7,15,0,15
2,2,0,2
5,5,0,5
2,2,0,2
23,32,0,32
2,2,0,2
21,22,0,22
7,13,0,13
14,16,0,16
9,10,0,10
16,20,0,20
3,3,0,3
11,11,0,11
7,16,0,17
10,14,0,14
15,15,0,15
4,4,0,4
5,5,0,5
4,4,0,4
22,28,0,28
3,3,0,3
9,15,0,15
9,9,0,9
22,22,0,22
19,21,0,22
13,17,0,17
2,2,0,2
10,10,0,10
7,8,0,8
12,24,0,24
4,4,0,4
6,6,0,6
2,2,0,2
2,2,0,2
23,25,0,25
18,28,0,28
2,2,0,2
24,27,0,27
15,22,0,22
17,21,0,21
8,9,0,9
7,8,0,8
15,16,0,16
5,5,0,5
7,7,0,7
11,11,0,11
9,9,0,9
8,15,0,15
2,2,0,2
12,20,0,20
17,28,0,28
5,5,0,5
9,12,0,12
2,2,0,2
10,11,0,11
5,6,0,6
3,3,0,3
3,3,0,3
1,1,0,1
8,11,0,11
6,9,0,9
14,14,0,14
7,7,0,7
8,8,0,8
23,23,0,23
5,6,0,6
1,1,0,1
7,7,0,7
1,1,0,1
8,13,0,13
8,8,0,8
16,29,0,29
9,13,0,13
3,3,0,3
18,18,0,18
9,9,0,9
4,4,0,4
6,7,0,7
3,3,0,3
1,1,0,1
2,2,0,2
3,3,0,3
2,2,0,2
14,15,0,15
25,30,0,30
38,47,0,47
