42,41,0
45,44,0
52,41,0
44,32,0
53,38,0
55,54,0
96,85,0
47,45,0
69,67,0
53,37,0
46,45,0
54,51,0
54,44,0
56,56,0
15,13,0
49,46,0
56,56,0
56,42,0
18,18,0
95,1,0
56,47,0
48,45,0
57,55,0
46,48,0
10,10,0
63,62,0
48,48,0
44,41,0
50,47,0
61,48,0
40,43,0
50,52,0
14,11,0
39,39,0
51,41,0
51,39,0
42,42,0
46,35,0
49,41,0
51,50,0
57,56,0
95,85,0
50,36,0
55,40,0
41,40,0
90,80,0
46,47,0
46,47,0
42,43,0
41,41,0
57,39,0
55,41,0
13,12,0
21,21,0
18,19,0
11,9,0
13,9,0
6,9,0
239,237,1
31,32,0
34,24,0
41,39,0
14,9,0
39,38,0
238,233,1
20,18,0
18,15,0
39,36,0
241,245,1
29,34,0
41,38,0
40,37,0
10,12,0
10,14,0
11,14,0
9,11,0
10,7,0
13,13,0
46,46,0
35,32,0
11,13,0
41,42,0
11,7,0
6,9,0
13,13,0
33,37,0
47,43,0
11,9,0
17,17,0
11,15,0
21,18,0
23,1,0
18,13,0
32,33,0
15,16,0
9,9,0
15,10,0
29,29,0
14,9,0
16,14,0
9,8,0
7,5,0
13,10,0
50,45,0
13,11,0
12,12,0
9,8,0
37,35,0
18,16,0
15,16,0
7,9,0
5,5,0
124,125,0
2,2,0
23,18,0
35,35,0
14,22,0
12,11,0
32,27,0
15,15,0
5,5,0
54,54,0
16,3,0
11,11,0
7,9,0
15,14,0
2,2,0
28,23,0
5,6,0
13,13,0
16,13,0
8,10,0
2,2,0
8,11,0
11,11,0
16,3,0
17,33,0
30,31,0
28,21,0
5,4,0
9,9,0
24,18,0
22,17,0
6,5,0
7,6,0
19,32,0
44,29,0
15,12,0
10,10,0
7,4,0
4,6,0
7,10,0
9,10,0
5,5,0
5,3,0
24,16,0
9,12,0
7,7,0
38,34,0
85,3,0
3,5,0
52,53,0
6,3,0
16,3,0
12,8,0
39,4,0
3,1,0
41,4,0
36,7,0
56,12,0
32,38,0
58,4,0
37,9,0
31,35,0
6,6,0
19,30,0
25,39,0
45,46,0
43,51,0
45,52,0
7,6,0
44,52,0
30,37,0
39,76,0
33,38,0
35,39,0
38,3,0
20,37,0
87,115,0
38,40,0
31,35,0
13,21,0
42,49,0
44,12,0
17,30,0
16,29,0
34,34,0
6,3,0
47,50,0
36,42,0
90,113,0
40,77,0
42,2,0
33,36,0
34,36,0
6,5,0
19,29,0
41,50,0
32,38,0
36,37,0
49,2,0
31,35,0
42,14,0
28,38,0
14,25,0
37,9,0
35,39,0
57,4,0
28,33,0
5,2,0
58,50,0
6,7,0
116,116,0
11,8,0
113,113,0
11,10,0
35,30,0
62,52,0
41,41,0
63,55,0
10,8,0
62,62,0
33,28,0
32,28,0
32,27,0
9,9,0
6,6,0
7,6,0
172,148,1
60,53,0
61,51,0
30,27,0
8,7,0
30,26,0
62,52,0
16,14,0
40,39,0
116,117,0
9,9,0
10,11,0
11,9,0
42,42,0
5,5,0
10,10,0
11,10,0
78,78,0
11,11,0
11,9,0
5,6,0
15,15,0
30,25,0
35,29,0
24,25,0
5,5,0
34,29,0
63,55,0
7,5,0
45,46,0
34,30,0
15,14,0
10,10,0
10,10,0
31,27,0
38,34,0
34,30,0
16,16,0
39,32,0
5,7,0
5,1,0
16,16,0
7,12,0
10,6,0
57,17,0
30,26,0
7,8,0
87,80,0
13,13,0
61,51,0
8,7,0
12,12,0
5,5,0
74,65,0
7,7,0
47,82,0
