Organism rule,IC,mu,t_abs,Num states visted,Num rules visited
30,3,0.5,9,7,10
30,7,0.5,1,1,2
30,5,0.5,3,4,3
30,4,0.5,4,4,5
30,2,0.5,4,3,4
30,1,0.5,1,2,2
30,0,0.5,1,1,2
30,2,0.5,5,5,5
30,5,0.5,2,3,3
30,0,0.5,1,1,2
30,0,0.5,1,2,2
30,0,0.5,1,1,2
30,7,0.5,1,1,2
30,4,0.5,5,4,6
30,2,0.5,3,3,4
30,3,0.5,1,2,2
30,6,0.5,1,2,2
30,5,0.5,6,4,7
30,4,0.5,4,4,5
30,4,0.5,11,5,12
30,7,0.5,1,2,2
30,1,0.5,3,3,4
30,4,0.5,2,3,3
30,2,0.5,4,4,5
30,2,0.5,4,4,5
30,6,0.5,3,3,4
30,2,0.5,1,2,2
30,4,0.5,1,2,2
30,2,0.5,2,3,3
30,1,0.5,2,3,3
30,6,0.5,1,2,2
30,6,0.5,2,2,3
30,0,0.5,1,2,2
30,2,0.5,5,5,6
30,5,0.5,8,5,9
30,7,0.5,1,2,2
30,5,0.5,3,4,4
30,0,0.5,1,1,2
30,1,0.5,1,2,2
30,3,0.5,1,2,2
30,7,0.5,1,1,2
30,3,0.5,1,2,2
30,1,0.5,4,3,5
30,4,0.5,11,6,12
30,3,0.5,1,2,2
30,5,0.5,12,6,13
30,4,0.5,4,4,5
30,3,0.5,3,4,4
30,7,0.5,1,2,2
30,6,0.5,2,3,3
30,1,0.5,1,2,2
30,4,0.5,7,4,8
30,6,0.5,2,3,3
30,4,0.5,6,5,7
30,4,0.5,1,2,2
30,4,0.5,1,2,2
30,5,0.5,16,7,17
30,0,0.5,1,1,2
30,4,0.5,1,2,2
30,7,0.5,1,2,2
30,7,0.5,1,2,2
30,4,0.5,3,4,4
30,0,0.5,1,2,2
30,4,0.5,2,3,3
30,4,0.5,5,4,5
30,4,0.5,3,4,4
30,2,0.5,1,2,2
30,5,0.5,14,7,14
30,1,0.5,3,4,4
30,0,0.5,1,2,2
30,4,0.5,4,5,5
30,0,0.5,1,1,2
30,4,0.5,5,4,6
30,5,0.5,4,4,5
30,6,0.5,5,3,5
30,7,0.5,1,2,2
30,1,0.5,1,2,2
30,2,0.5,4,4,5
30,7,0.5,1,2,2
30,3,0.5,8,6,9
30,1,0.5,1,2,2
30,5,0.5,3,3,4
30,7,0.5,1,1,2
30,0,0.5,1,2,2
30,3,0.5,2,3,3
30,1,0.5,13,6,13
30,5,0.5,3,3,4
30,0,0.5,1,1,2
30,1,0.5,3,3,4
30,6,0.5,4,4,5
30,6,0.5,5,4,6
30,5,0.5,3,3,4
30,1,0.5,1,2,2
30,0,0.5,1,1,2
30,1,0.5,5,4,6
30,7,0.5,1,2,2
30,1,0.5,8,5,9
30,0,0.5,1,2,2
30,2,0.5,3,4,4
30,7,0.5,1,2,2
30,6,0.5,4,4,5
30,2,0.5,2,2,3
30,3,0.5,1,2,2
30,7,0.5,1,2,2
30,7,0.5,1,2,2
30,2,0.5,10,7,11
30,2,0.5,1,2,2
30,1,0.5,5,5,6
30,4,0.5,4,4,5
30,4,0.5,1,2,2
30,5,0.5,6,5,6
30,5,0.5,8,6,9
30,0,0.5,1,1,2
30,3,0.5,2,3,3
30,4,0.5,3,3,4
30,6,0.5,3,4,4
30,7,0.5,1,1,2
30,0,0.5,1,2,2
30,0,0.5,1,2,2
30,5,0.5,2,3,3
30,3,0.5,4,4,5
30,2,0.5,1,2,2
30,0,0.5,1,1,2
30,4,0.5,5,6,6
30,1,0.5,1,2,2
30,2,0.5,1,2,2
45,6,0.5,1,2,2
45,6,0.5,4,3,5
45,2,0.5,6,5,7
45,3,0.5,4,3,4
45,1,0.5,4,3,5
45,3,0.5,1,2,2
45,0,0.5,1,2,2
45,7,0.5,1,2,2
45,1,0.5,14,6,14
45,7,0.5,1,1,2
45,3,0.5,3,3,4
45,1,0.5,6,4,7
45,0,0.5,1,1,2
45,3,0.5,5,4,6
45,6,0.5,1,2,2
45,3,0.5,5,4,6
45,6,0.5,1,2,2
45,2,0.5,1,2,2
45,4,0.5,3,3,4
45,1,0.5,1,2,2
45,3,0.5,1,2,2
45,0,0.5,1,2,2
45,0,0.5,1,2,2
45,1,0.5,2,3,3
45,5,0.5,3,3,4
45,1,0.5,1,2,2
45,7,0.5,1,1,2
45,2,0.5,2,3,3
45,5,0.5,3,3,4
45,0,0.5,1,2,2
45,7,0.5,1,2,2
45,1,0.5,1,2,2
45,1,0.5,2,3,3
45,5,0.5,4,3,5
45,6,0.5,2,3,3
45,3,0.5,1,2,2
45,6,0.5,3,4,4
45,3,0.5,2,2,3
45,1,0.5,4,5,5
45,0,0.5,1,2,2
45,0,0.5,1,1,2
45,4,0.5,3,4,4
45,7,0.5,1,1,2
45,2,0.5,5,6,6
45,3,0.5,2,3,3
45,5,0.5,1,2,2
45,0,0.5,1,1,2
45,5,0.5,2,3,3
45,3,0.5,2,3,3
45,6,0.5,12,7,13
45,2,0.5,4,4,5
45,1,0.5,2,3,3
45,3,0.5,3,4,4
45,2,0.5,3,4,4
45,3,0.5,2,3,3
45,5,0.5,1,2,2
45,2,0.5,7,5,8
45,0,0.5,1,1,2
45,7,0.5,1,2,2
45,2,0.5,1,2,2
45,7,0.5,1,1,2
45,4,0.5,2,3,3
45,0,0.5,1,1,2
45,1,0.5,1,2,2
45,3,0.5,3,4,4
45,4,0.5,9,5,10
45,1,0.5,2,2,3
45,4,0.5,1,2,2
45,0,0.5,1,1,2
45,1,0.5,2,3,3
45,2,0.5,3,3,4
45,7,0.5,1,2,2
45,3,0.5,3,4,4
45,0,0.5,1,2,2
45,2,0.5,3,3,4
45,0,0.5,1,1,2
45,1,0.5,1,2,2
45,2,0.5,1,2,2
45,2,0.5,3,4,4
45,4,0.5,3,4,4
45,5,0.5,1,2,2
45,4,0.5,13,6,14
45,7,0.5,1,1,2
45,0,0.5,1,2,2
45,4,0.5,4,4,5
45,1,0.5,3,4,4
45,4,0.5,2,3,3
45,5,0.5,7,6,8
45,6,0.5,1,2,2
45,3,0.5,2,3,3
45,6,0.5,3,4,4
45,3,0.5,5,4,6
45,7,0.5,1,2,2
45,3,0.5,1,2,2
45,5,0.5,5,4,5
45,1,0.5,2,3,3
45,3,0.5,3,4,4
45,7,0.5,1,1,2
45,6,0.5,3,3,4
45,7,0.5,1,2,2
45,1,0.5,1,2,2
45,1,0.5,1,2,2
45,3,0.5,2,3,3
45,0,0.5,1,1,2
45,6,0.5,1,2,2
45,4,0.5,4,3,5
45,0,0.5,1,1,2
45,0,0.5,1,2,2
45,2,0.5,2,3,3
45,3,0.5,1,2,2
45,7,0.5,1,1,2
45,3,0.5,6,5,7
45,2,0.5,9,4,9
45,0,0.5,1,1,2
45,0,0.5,1,1,2
45,3,0.5,1,2,2
45,7,0.5,1,1,2
45,3,0.5,1,2,2
45,4,0.5,1,2,2
45,3,0.5,2,3,3
45,1,0.5,3,3,4
45,5,0.5,11,6,10
45,5,0.5,3,3,4
45,2,0.5,6,4,7
45,0,0.5,1,1,2
45,1,0.5,1,2,2
45,4,0.5,2,3,3
45,2,0.5,1,2,2
45,1,0.5,1,2,2
45,5,0.5,6,4,7
45,0,0.5,1,2,2
45,0,0.5,1,2,2
45,3,0.5,6,5,7
45,1,0.5,3,4,4
45,7,0.5,1,2,2
45,2,0.5,1,2,2
45,4,0.5,1,2,2
45,0,0.5,1,1,2
45,6,0.5,4,5,5
45,5,0.5,15,7,16
45,6,0.5,3,4,4
45,4,0.5,6,4,6
45,0,0.5,1,1,2
45,7,0.5,1,2,2
45,6,0.5,5,4,6
45,1,0.5,6,4,7
45,0,0.5,1,1,2
45,6,0.5,4,4,5
45,4,0.5,5,5,5
45,5,0.5,7,5,7
45,1,0.5,4,5,5
45,6,0.5,1,2,2
45,7,0.5,1,2,2
45,5,0.5,3,4,4
45,6,0.5,5,5,6
45,6,0.5,4,5,5
45,4,0.5,4,4,5
45,3,0.5,1,2,2
45,5,0.5,6,6,7
45,3,0.5,5,5,6
45,4,0.5,10,4,11
45,5,0.5,1,2,2
45,7,0.5,1,2,2
45,3,0.5,4,4,5
45,1,0.5,2,2,3
45,4,0.5,1,2,2
45,6,0.5,3,3,4
45,3,0.5,2,3,3
45,6,0.5,4,4,5
45,7,0.5,1,2,2
45,6,0.5,3,3,4
45,7,0.5,1,1,2
45,6,0.5,12,5,13
45,5,0.5,1,2,2
45,1,0.5,1,2,2
45,7,0.5,1,1,2
45,5,0.5,2,3,3
45,0,0.5,1,2,2
45,3,0.5,4,5,5
45,5,0.5,5,6,6
45,4,0.5,11,5,12
45,1,0.5,2,3,3
45,6,0.5,2,3,3
45,7,0.5,1,1,2
45,1,0.5,2,3,3
45,2,0.5,1,2,2
45,5,0.5,3,3,4
45,5,0.5,1,2,2
45,1,0.5,6,7,7
45,4,0.5,2,3,3
45,2,0.5,1,2,2
45,7,0.5,1,1,2
45,7,0.5,1,1,2
45,2,0.5,3,4,4
45,3,0.5,3,3,4
45,0,0.5,1,1,2
45,5,0.5,5,4,6
45,5,0.5,5,5,6
45,5,0.5,19,7,20
45,1,0.5,1,2,2
45,6,0.5,6,6,7
45,1,0.5,5,5,6
45,4,0.5,2,3,3
45,7,0.5,1,2,2
45,5,0.5,15,7,15
45,4,0.5,3,3,4
45,3,0.5,4,3,5
45,3,0.5,4,3,5
45,7,0.5,1,1,2
45,1,0.5,7,6,8
45,5,0.5,4,4,5
45,4,0.5,2,3,3
45,4,0.5,4,4,5
45,3,0.5,3,3,4
45,3,0.5,2,3,3
45,6,0.5,7,6,8
45,3,0.5,8,5,9
45,6,0.5,14,7,15
45,4,0.5,2,3,3
45,7,0.5,1,2,2
45,4,0.5,3,3,4
45,1,0.5,2,3,3
45,7,0.5,1,1,2
45,2,0.5,2,3,3
45,3,0.5,3,4,4
45,0,0.5,1,2,2
45,7,0.5,1,2,2
45,1,0.5,4,5,5
45,5,0.5,4,4,5
45,3,0.5,2,3,3
45,6,0.5,1,2,2
45,6,0.5,1,2,2
45,4,0.5,6,5,7
45,3,0.5,2,3,3
45,0,0.5,1,1,2
45,1,0.5,1,2,2
45,5,0.5,2,3,3
45,5,0.5,2,3,3
45,2,0.5,3,4,4
45,6,0.5,5,5,6
45,2,0.5,4,4,5
45,6,0.5,8,5,9
45,4,0.5,1,2,2
45,5,0.5,6,5,7
45,7,0.5,1,2,2
45,0,0.5,1,2,2
45,4,0.5,7,5,8
45,7,0.5,1,2,2
45,7,0.5,1,1,2
45,1,0.5,4,5,5
45,3,0.5,13,6,14
45,2,0.5,3,3,4
45,7,0.5,1,2,2
45,4,0.5,3,4,4
45,5,0.5,3,4,4
45,4,0.5,13,6,13
45,4,0.5,1,2,2
45,4,0.5,2,3,3
45,6,0.5,1,2,2
45,2,0.5,8,5,9
45,4,0.5,3,4,4
45,6,0.5,6,5,7
45,0,0.5,1,1,2
45,5,0.5,12,6,13
45,2,0.5,2,3,3
45,7,0.5,1,1,2
45,5,0.5,1,2,2
45,1,0.5,3,3,4
45,7,0.5,1,1,2
45,2,0.5,3,4,4
45,7,0.5,1,1,2
45,7,0.5,1,1,2
45,6,0.5,3,4,4
45,1,0.5,4,4,5
45,1,0.5,4,3,5
45,5,0.5,3,4,4
45,7,0.5,1,2,2
45,1,0.5,3,4,4
45,1,0.5,4,3,5
45,1,0.5,3,3,4
45,4,0.5,2,2,3
45,5,0.5,7,5,8
45,7,0.5,1,2,2
45,3,0.5,3,3,4
45,7,0.5,1,2,2
45,2,0.5,1,2,2
45,2,0.5,2,2,3
45,5,0.5,4,4,5
45,6,0.5,3,3,4
45,6,0.5,1,2,2
45,3,0.5,3,3,4
45,3,0.5,1,2,2
45,5,0.5,1,2,2
45,1,0.5,2,3,3
45,1,0.5,7,3,7
45,2,0.5,6,6,7
45,6,0.5,4,5,5
45,1,0.5,2,3,3
73,7,0.5,1,2,2
73,4,0.5,4,4,5
73,5,0.5,3,4,4
73,4,0.5,3,4,4
73,2,0.5,5,4,6
73,5,0.5,6,5,7
73,3,0.5,2,3,3
73,5,0.5,1,2,2
73,2,0.5,3,3,4
73,3,0.5,7,5,8
73,2,0.5,5,5,6
73,3,0.5,1,2,2
73,7,0.5,1,2,2
73,0,0.5,1,1,2
73,7,0.5,1,2,2
73,1,0.5,15,7,16
73,1,0.5,10,6,11
73,6,0.5,7,4,7
73,4,0.5,11,6,12
73,6,0.5,3,4,4
73,5,0.5,1,2,2
73,6,0.5,11,7,11
73,0,0.5,1,1,2
73,2,0.5,2,3,3
73,5,0.5,10,6,11
73,4,0.5,3,4,4
73,2,0.5,3,4,4
73,4,0.5,4,3,5
73,0,0.5,1,2,2
73,4,0.5,1,2,2
73,3,0.5,2,3,3
73,5,0.5,1,2,2
73,4,0.5,1,2,2
73,1,0.5,2,3,3
73,0,0.5,1,2,2
73,5,0.5,2,2,2
73,4,0.5,9,6,10
73,3,0.5,3,3,4
73,1,0.5,7,5,8
73,5,0.5,2,3,3
73,2,0.5,5,5,6
73,4,0.5,4,5,5
73,4,0.5,1,2,2
73,3,0.5,3,4,4
73,1,0.5,1,2,2
73,2,0.5,2,3,3
73,2,0.5,6,5,7
73,2,0.5,1,2,2
73,4,0.5,6,6,7
73,0,0.5,1,1,2
73,6,0.5,1,2,2
73,3,0.5,3,4,4
73,5,0.5,3,4,4
73,0,0.5,1,2,2
73,4,0.5,5,4,6
73,6,0.5,1,2,2
73,5,0.5,2,3,3
73,5,0.5,1,2,2
73,3,0.5,1,2,2
73,0,0.5,1,1,2
73,7,0.5,1,2,2
73,7,0.5,1,1,2
73,3,0.5,1,2,2
73,1,0.5,4,4,5
73,2,0.5,1,2,2
73,6,0.5,1,2,2
73,4,0.5,3,3,4
73,6,0.5,1,2,2
73,7,0.5,1,1,2
73,7,0.5,1,1,2
73,3,0.5,8,6,9
73,2,0.5,2,3,3
73,3,0.5,4,4,5
73,6,0.5,1,2,2
73,6,0.5,1,2,2
73,3,0.5,3,4,4
73,3,0.5,7,4,8
73,3,0.5,2,3,3
73,0,0.5,1,2,2
73,7,0.5,1,1,2
73,1,0.5,3,4,4
73,2,0.5,3,3,4
73,5,0.5,4,5,5
73,6,0.5,1,2,2
73,2,0.5,11,6,12
73,2,0.5,2,3,3
73,5,0.5,2,3,3
73,1,0.5,7,5,7
73,5,0.5,1,2,2
73,3,0.5,9,6,10
73,3,0.5,1,2,2
73,5,0.5,1,2,2
73,6,0.5,1,2,2
73,2,0.5,1,2,2
73,6,0.5,4,4,5
73,7,0.5,1,2,2
73,2,0.5,7,6,8
73,0,0.5,1,2,2
73,4,0.5,13,7,14
73,0,0.5,1,1,2
73,3,0.5,1,2,2
73,4,0.5,3,4,4
73,3,0.5,5,4,6
73,0,0.5,1,1,2
73,1,0.5,1,2,2
73,0,0.5,1,1,2
73,0,0.5,1,2,2
73,2,0.5,4,5,5
73,2,0.5,7,6,8
73,6,0.5,1,2,2
73,0,0.5,1,2,2
73,0,0.5,1,1,2
73,6,0.5,1,2,2
73,3,0.5,2,3,3
73,5,0.5,1,2,2
73,2,0.5,6,4,7
73,3,0.5,1,2,2
73,3,0.5,1,2,2
73,6,0.5,4,5,4
73,1,0.5,1,2,2
73,1,0.5,2,3,3
73,7,0.5,1,2,2
73,6,0.5,1,2,2
73,3,0.5,4,3,5
73,3,0.5,2,3,3
73,3,0.5,7,5,8
73,4,0.5,6,4,7
73,7,0.5,1,1,2
73,7,0.5,1,2,2
73,3,0.5,3,4,4
73,0,0.5,1,1,2
73,4,0.5,2,3,3
73,4,0.5,8,6,8
73,5,0.5,1,2,2
73,6,0.5,8,6,9
73,0,0.5,1,2,2
73,4,0.5,1,2,2
73,2,0.5,4,4,5
73,3,0.5,3,4,4
73,6,0.5,3,3,4
73,2,0.5,2,3,3
73,3,0.5,1,2,2
73,3,0.5,1,2,2
73,4,0.5,14,7,15
73,3,0.5,1,2,2
73,2,0.5,1,2,2
73,6,0.5,2,3,3
73,0,0.5,1,1,2
73,2,0.5,8,6,9
73,3,0.5,12,5,13
73,5,0.5,2,2,3
73,2,0.5,1,2,2
73,4,0.5,2,3,3
73,6,0.5,6,5,7
73,7,0.5,1,1,2
73,1,0.5,4,4,5
73,3,0.5,6,5,7
73,5,0.5,2,2,3
73,7,0.5,1,2,2
73,4,0.5,5,5,6
73,1,0.5,1,2,2
73,0,0.5,1,1,2
73,7,0.5,1,1,2
73,4,0.5,1,2,2
73,2,0.5,2,2,3
73,4,0.5,4,4,5
73,2,0.5,2,3,3
73,4,0.5,2,2,3
73,0,0.5,1,1,2
73,2,0.5,2,3,3
73,4,0.5,4,4,5
73,6,0.5,3,3,4
73,5,0.5,3,4,4
73,6,0.5,7,5,8
73,1,0.5,2,2,3
73,0,0.5,1,2,2
73,4,0.5,1,2,2
73,4,0.5,2,2,3
73,3,0.5,11,5,12
73,0,0.5,1,1,2
73,0,0.5,1,1,2
73,5,0.5,2,2,3
73,4,0.5,1,2,2
73,6,0.5,8,6,9
73,5,0.5,3,3,4
73,7,0.5,1,2,2
73,0,0.5,1,2,2
73,4,0.5,2,3,3
73,5,0.5,4,5,5
73,7,0.5,1,2,2
73,3,0.5,2,3,3
73,1,0.5,1,2,2
73,2,0.5,2,3,3
73,3,0.5,1,2,2
73,4,0.5,3,4,4
73,1,0.5,8,5,9
73,7,0.5,1,1,2
73,4,0.5,1,2,2
73,0,0.5,1,1,2
73,3,0.5,4,4,5
73,6,0.5,3,3,4
73,1,0.5,5,4,6
73,6,0.5,2,3,3
73,2,0.5,1,2,2
73,4,0.5,4,5,5
73,3,0.5,5,5,6
73,1,0.5,2,3,3
73,1,0.5,3,4,4
73,4,0.5,3,3,4
73,6,0.5,3,4,4
73,4,0.5,1,2,2
73,5,0.5,1,2,2
73,3,0.5,7,6,8
73,4,0.5,4,4,4
73,5,0.5,2,2,3
73,7,0.5,1,2,2
73,3,0.5,2,3,3
73,1,0.5,1,2,2
73,7,0.5,1,1,2
73,3,0.5,6,5,7
73,0,0.5,1,2,2
73,2,0.5,9,6,10
73,4,0.5,4,4,5
73,6,0.5,1,2,2
73,1,0.5,3,4,4
73,7,0.5,1,1,2
73,5,0.5,11,5,11
73,4,0.5,3,3,4
73,4,0.5,1,2,2
73,1,0.5,1,2,2
73,3,0.5,1,2,2
73,2,0.5,5,4,6
73,7,0.5,1,2,2
73,2,0.5,6,6,7
73,7,0.5,1,2,2
73,1,0.5,1,2,2
73,0,0.5,1,1,2
73,4,0.5,4,4,5
73,3,0.5,1,2,2
73,5,0.5,8,5,9
73,4,0.5,2,3,3
73,7,0.5,1,2,2
73,3,0.5,4,4,5
73,4,0.5,2,3,3
73,7,0.5,1,1,2
73,1,0.5,10,7,11
73,4,0.5,4,5,5
73,4,0.5,3,4,4
73,3,0.5,3,3,4
73,4,0.5,12,6,13
73,4,0.5,4,5,5
73,3,0.5,9,7,10
73,3,0.5,4,4,5
73,2,0.5,1,2,1
73,0,0.5,1,1,2
73,7,0.5,1,1,2
73,4,0.5,3,4,4
73,6,0.5,2,3,3
73,1,0.5,1,2,2
73,6,0.5,1,2,2
73,3,0.5,21,6,22
73,2,0.5,1,2,2
73,1,0.5,7,7,8
73,4,0.5,1,2,2
73,2,0.5,5,4,6
73,1,0.5,1,2,2
73,5,0.5,4,4,5
73,2,0.5,4,4,5
73,2,0.5,3,4,4
73,4,0.5,2,3,3
73,7,0.5,1,2,2
73,2,0.5,1,2,2
73,6,0.5,1,2,2
73,0,0.5,1,1,2
73,3,0.5,2,3,3
73,5,0.5,2,3,3
73,2,0.5,2,2,3
73,7,0.5,1,2,2
73,4,0.5,1,2,2
73,7,0.5,1,1,2
73,0,0.5,1,2,2
73,0,0.5,1,1,2
73,0,0.5,1,1,2
73,4,0.5,4,4,5
73,3,0.5,5,5,5
73,4,0.5,8,6,9
73,5,0.5,15,7,16
73,3,0.5,1,2,2
73,4,0.5,4,4,5
73,6,0.5,3,3,4
73,7,0.5,1,1,2
73,6,0.5,4,4,5
73,6,0.5,7,5,8
73,1,0.5,4,5,5
73,6,0.5,2,2,3
73,3,0.5,5,5,6
73,5,0.5,2,3,3
73,6,0.5,9,7,9
110,3,0.5,5,4,6
110,7,0.5,1,1,2
110,7,0.5,1,1,2
110,7,0.5,1,1,2
110,1,0.5,3,4,4
110,0,0.5,1,1,2
110,4,0.5,3,3,4
110,1,0.5,4,4,5
110,4,0.5,2,3,3
110,0,0.5,1,2,2
110,4,0.5,4,3,5
110,2,0.5,2,3,3
110,7,0.5,1,1,2
110,5,0.5,10,5,11
110,0,0.5,1,2,2
110,3,0.5,3,2,4
110,1,0.5,19,7,20
110,5,0.5,5,5,5
110,2,0.5,16,7,17
110,7,0.5,1,1,2
110,5,0.5,3,4,4
110,1,0.5,1,2,2
110,6,0.5,5,4,6
110,7,0.5,1,1,2
110,6,0.5,1,2,2
110,0,0.5,1,2,2
110,0,0.5,1,2,2
110,7,0.5,1,1,2
110,6,0.5,9,5,9
110,0,0.5,1,1,2
110,7,0.5,1,1,2
110,7,0.5,1,2,2
110,4,0.5,3,3,4
110,5,0.5,9,6,10
110,7,0.5,1,1,2
110,6,0.5,2,3,3
110,2,0.5,12,7,13
110,0,0.5,1,1,2
110,0,0.5,1,1,2
110,0,0.5,1,1,2
110,6,0.5,1,2,2
110,0,0.5,1,1,2
110,6,0.5,5,4,6
110,5,0.5,1,2,2
110,0,0.5,1,2,2
110,5,0.5,1,2,2
110,6,0.5,2,3,3
110,3,0.5,2,3,3
110,0,0.5,1,1,2
110,3,0.5,1,2,2
110,1,0.5,10,6,11
110,4,0.5,1,2,2
110,4,0.5,2,2,3
110,6,0.5,4,5,5
110,7,0.5,1,1,2
110,3,0.5,7,5,8
110,2,0.5,4,4,5
110,0,0.5,1,1,2
110,5,0.5,2,3,3
110,4,0.5,7,4,8
110,7,0.5,1,1,2
110,7,0.5,1,2,2
110,7,0.5,1,2,2
110,4,0.5,2,3,3
110,4,0.5,17,7,18
110,4,0.5,1,2,2
110,0,0.5,1,1,2
110,7,0.5,1,1,2
110,5,0.5,1,2,2
110,0,0.5,1,1,2
110,1,0.5,5,3,6
110,7,0.5,1,1,2
110,1,0.5,1,2,2
110,4,0.5,9,6,10
110,6,0.5,4,4,5
110,7,0.5,1,1,2
110,4,0.5,6,5,7
110,4,0.5,1,2,2
110,2,0.5,4,4,5
110,2,0.5,2,3,3
110,1,0.5,1,2,2
110,1,0.5,1,2,2
110,5,0.5,3,3,4
110,7,0.5,1,1,2
110,1,0.5,2,2,3
110,1,0.5,6,6,7
110,5,0.5,1,2,2
110,1,0.5,1,2,2
110,4,0.5,1,2,2
110,2,0.5,5,4,6
110,2,0.5,2,2,3
110,6,0.5,1,2,2
110,4,0.5,2,3,3
110,7,0.5,1,1,2
110,0,0.5,1,2,2
110,0,0.5,1,1,2
110,4,0.5,1,2,2
110,7,0.5,1,1,2
110,2,0.5,3,4,4
110,7,0.5,1,1,2
110,1,0.5,3,4,4
110,2,0.5,2,3,3
110,4,0.5,1,2,2
110,5,0.5,2,3,3
110,6,0.5,2,2,3
110,5,0.5,1,2,2
110,3,0.5,1,2,2
110,1,0.5,3,3,4
110,5,0.5,5,4,6
110,1,0.5,1,2,2
110,7,0.5,1,2,2
110,4,0.5,14,6,15
110,4,0.5,7,5,7
110,5,0.5,1,2,2
