5,8,0,8
1,1,0,1
1,1,0,1
3,3,0,3
3,4,0,4
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
2,2,0,2
3,3,0,3
9,10,1,10
1,1,0,1
1,1,0,1
10,16,1,16
1,1,0,1
1,1,0,1
2,2,0,2
1,1,0,1
1,1,0,1
1,1,0,1
2,4,0,4
7,8,0,8
5,5,0,5
3,3,0,3
1,1,0,1
1,1,0,1
3,3,0,3
10,15,1,15
1,1,0,1
2,2,0,2
1,1,0,1
1,1,0,1
1,1,0,1
2,2,0,2
2,4,0,4
3,6,0,6
5,7,0,7
2,2,0,2
5,5,0,5
1,1,0,1
2,2,0,2
1,1,0,1
7,9,1,9
1,1,0,1
1,1,0,1
2,3,0,3
3,3,0,3
1,1,0,1
2,2,0,2
3,5,0,5
2,3,0,3
5,11,1,11
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
3,3,0,3
1,1,0,1
1,1,0,1
1,1,0,1
5,7,0,7
1,1,0,1
1,1,0,1
7,11,1,11
4,6,0,6
3,4,0,4
2,3,0,3
1,1,0,1
1,1,0,1
1,1,0,1
6,7,0,7
3,3,0,3
4,4,0,4
3,3,0,3
2,2,0,2
4,8,0,8
5,6,0,6
1,1,0,1
7,10,1,10
2,2,0,2
2,2,0,2
1,1,0,1
1,1,0,1
3,3,0,3
1,1,0,1
1,1,0,1
1,1,0,1
6,6,0,6
1,1,0,1
1,1,0,1
3,3,0,3
1,1,0,1
1,1,0,1
1,1,0,1
2,3,0,3
3,3,0,3
4,4,0,4
2,2,0,2
2,3,0,3
1,1,0,1
4,5,0,5
4,4,0,4
3,3,0,3
2,3,0,3
3,4,0,4
2,3,0,3
1,1,0,1
3,3,0,3
3,3,0,3
1,1,0,1
1,1,0,1
2,3,0,3
2,2,0,2
4,4,0,4
4,6,0,6
1,1,0,1
2,2,0,2
5,5,0,5
1,1,0,1
2,2,0,2
6,6,0,6
5,6,0,6
3,3,0,3
3,3,0,3
2,2,0,2
1,1,0,1
1,1,0,1
3,5,0,5
3,3,0,3
1,1,0,1
2,3,0,3
6,6,0,6
4,4,0,4
5,5,0,5
3,4,0,4
5,5,0,5
6,7,0,7
1,1,0,1
7,8,0,8
2,2,0,2
2,2,0,2
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
13,17,1,17
2,2,0,2
1,1,0,1
1,1,0,1
1,1,0,1
4,4,0,4
2,2,0,2
1,1,0,1
3,6,0,6
1,1,0,1
1,1,0,1
3,3,0,3
6,8,0,8
1,1,0,1
1,1,0,1
7,8,0,8
2,3,0,3
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
3,4,0,4
1,1,0,1
6,9,1,9
1,1,0,1
2,3,0,3
2,4,0,4
4,4,0,4
1,1,0,1
1,1,0,1
4,5,0,5
2,2,0,2
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
3,5,0,5
3,3,0,3
1,1,0,1
1,1,0,1
4,6,0,6
3,4,0,4
7,11,1,11
1,1,0,1
3,3,0,3
2,2,0,2
4,4,0,4
4,4,0,4
2,3,0,3
1,1,0,1
1,1,0,1
2,2,0,2
2,2,0,2
1,1,0,1
1,2,0,2
1,1,0,1
3,5,0,5
7,8,0,8
1,1,0,1
2,3,0,3
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
3,4,0,4
7,11,1,11
1,1,0,1
5,12,1,12
3,4,0,4
3,3,0,3
1,1,0,1
2,2,0,2
1,1,0,1
5,7,0,7
2,2,0,2
3,6,0,6
1,1,0,1
1,1,0,1
10,16,1,16
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
3,3,0,3
1,1,0,1
2,2,0,2
5,5,0,5
3,3,0,3
1,1,0,1
7,14,1,14
3,3,0,3
1,1,0,1
4,4,0,4
1,1,0,1
5,5,0,5
4,4,0,4
4,5,0,5
1,1,0,1
1,1,0,1
3,4,0,4
1,1,0,1
2,8,0,8
1,1,0,1
3,3,0,3
1,1,0,1
1,1,0,1
2,2,0,2
10,13,1,13
3,3,0,3
1,1,0,1
3,3,0,3
3,4,0,4
4,5,0,5
2,3,0,3
1,1,0,1
1,1,0,1
5,5,0,5
1,1,0,1
5,8,0,8
1,1,0,1
3,3,0,3
1,1,0,1
3,4,0,4
2,2,0,2
1,1,0,1
1,1,0,1
1,1,0,1
7,10,1,10
1,1,0,1
4,5,0,5
3,4,0,4
1,1,0,1
6,6,0,6
3,8,0,8
1,1,0,1
2,2,0,2
2,3,0,3
3,3,0,3
1,1,0,1
1,1,0,1
1,1,0,1
2,2,0,2
2,4,0,4
1,1,0,1
1,1,0,1
2,5,0,5
1,1,0,1
1,1,0,1
1,1,0,1
4,4,0,4
4,6,0,6
2,4,0,4
2,4,0,4
1,1,0,1
1,1,0,1
1,1,0,1
7,14,1,14
1,1,0,1
3,3,0,3
5,6,0,6
1,1,0,1
5,5,0,5
1,1,0,1
4,5,0,5
1,1,0,1
1,1,0,1
3,3,0,3
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
2,2,0,2
2,3,0,3
1,1,0,1
1,1,0,1
2,2,0,2
3,3,0,3
1,1,0,1
1,1,0,1
1,1,0,1
2,2,0,2
4,4,0,4
1,2,0,2
1,1,0,1
3,3,0,3
1,2,0,2
2,4,0,4
1,1,0,1
1,1,0,1
2,3,0,3
1,1,0,1
4,5,0,5
1,2,0,2
1,1,0,1
1,1,0,1
2,2,0,2
2,2,0,2
4,12,1,12
2,4,0,4
2,2,0,2
3,3,0,3
3,3,0,3
1,2,0,2
1,1,0,1
5,7,0,7
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
2,2,0,2
1,1,0,1
1,1,0,1
3,3,0,3
4,9,1,9
2,2,0,2
1,1,0,1
1,1,0,1
2,2,0,2
2,3,0,3
1,1,0,1
3,3,0,3
1,1,0,1
3,3,0,3
1,1,0,1
1,1,0,1
1,1,0,1
3,3,0,3
2,3,0,3
1,1,0,1
12,13,1,13
1,1,0,1
1,1,0,1
2,4,0,4
3,3,0,3
2,2,0,2
3,7,0,7
1,1,0,1
2,2,0,2
2,3,0,3
3,5,0,5
1,1,0,1
1,1,0,1
5,5,0,5
2,2,0,2
2,3,0,3
1,1,0,1
1,3,0,3
1,1,0,1
1,1,0,1
1,1,0,1
2,2,0,2
1,1,0,1
1,1,0,1
4,4,0,4
1,1,0,1
1,1,0,1
2,2,0,2
1,1,0,1
1,1,0,1
5,6,0,6
7,9,1,9
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
2,2,0,2
2,3,0,3
8,11,1,11
2,3,0,3
6,6,0,6
1,1,0,1
1,1,0,1
2,2,0,2
1,1,0,1
1,1,0,1
5,6,0,6
1,1,0,1
1,1,0,1
6,6,0,6
2,3,0,3
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,1
3,4,0,4
9,15,1,15
2,3,0,3
4,6,0,6
1,1,0,1
1,1,0,1
4,5,0,5
6,6,0,6
1,1,0,1
4,4,0,4
5,5,0,5
2,7,0,7
3,4,0,4
1,1,0,1
1,1,0,1
3,3,0,3
5,5,0,5
4,4,0,4
4,4,0,4
1,1,0,1
4,6,0,6
4,5,0,5
4,10,1,10
1,1,0,1
1,1,0,1
4,4,0,4
2,2,0,2
1,1,0,1
3,3,0,3
1,2,0,2
4,4,0,4
1,1,0,1
2,3,0,3
1,1,0,1
6,12,1,12
1,1,0,1
1,1,0,1
1,1,0,1
1,2,0,2
1,1,0,1
2,4,0,4
4,5,0,5
7,11,1,11
2,2,0,2
2,2,0,2
1,1,0,1
1,2,0,2
1,1,0,1
2,3,0,3
1,1,0,1
5,6,0,6
1,2,0,2
1,1,0,1
1,1,0,1
1,1,0,1
3,3,0,3
2,3,0,3
1,1,0,1
4,5,0,5
5,5,0,5
10,19,1,19
1,1,0,1
4,6,0,6
5,5,0,5
2,2,0,2
1,1,0,1
5,15,1,15
3,3,0,3
4,4,0,4
3,4,0,4
1,1,0,1
5,7,0,7
4,4,0,4
2,2,0,2
